Parameter S1 S1_conf ST ST_conf
Tmax k246 0.017836 0.081116
Tmax k247 0.017791 0.081116
Tmax k248 0.018517 0.081125
Tmax k249 0.017837 0.081116
Tmax k250 0.017836 0.081116
Tmax k251 0.017833 0.081116
Tmax k252 0.017830 0.081116
Tmax k253 0.017839 0.081116
Tmax k254 0.017834 0.081116
Tmax k255 0.017853 0.081116
Tmax k256 0.017831 0.081115
Tmax k257 0.017846 0.081115
Tmax k258 0.017837 0.081116
Tmax k259 0.017870 0.081117
Tmax k260 0.017837 0.081116
Tmax k261 0.017842 0.081115
Tmax k262 0.017832 0.081115
Tmax k263 0.017840 0.081116
Tmax k264 0.017835 0.081116
Tmax k265 0.017804 0.081102
Tmax k266 0.017820 0.081118
Tmax k267 0.017852 0.081115
Tmax k268 0.017810 0.081114
Tmax k269 0.017833 0.081116
Tmax k270 0.017841 0.081116
Tmax k271 0.017840 0.081116
Tmax k272 0.017840 0.081116
Tmax k273 0.017734 0.081108
Tmax k274 0.017825 0.081118
Tmax k275 0.017869 0.081115
Tmax k276 0.017707 0.081148
Tmax k277 0.017891 0.081116
Tmax k278 0.017837 0.081116
Tmax k279 0.017837 0.081116
Tmax k280 0.017848 0.081117
Tmax k281 0.017863 0.081114
Tmax k282 0.017837 0.081116
Tmax k283 0.017837 0.081116
Tmax k284 0.017829 0.081116
Tmax k285 0.017837 0.081116
Tmax k286 0.017861 0.081120
Tmax k287 0.017865 0.081110
Tmax k288 0.017857 0.081160
Tmax k289 0.017840 0.081115
Tmax k290 0.017622 0.081164
Tmax k291 0.017332 0.081594
Tmax k292 0.017846 0.081115
Tmax k293 0.017902 0.081137
Tmax k294 0.017714 0.081118
Tmax k295 0.018156 0.081045
Tmax k296 0.017871 0.081113
Tmax k297 0.018021 0.081089
Tmax k298 0.016971 0.081982
Tmax k299 0.017829 0.081127
Tmax k300 0.017788 0.081112
Tmax k301 0.017867 0.081120
Tmax k302 0.017752 0.081101
Tmax k303 0.017835 0.081116
Tmax k304 0.017837 0.081115
Tmax k305 0.017834 0.081115
Tmax k306 0.017832 0.081117
Tmax k307 0.017803 0.081124
Tmax k308 0.017840 0.081120
Tmax k309 0.017748 0.081121
Tmax k310 0.017837 0.081113
Tmax k311 0.017975 0.081129
Tmax k312 0.018617 0.081158
Tmax k313 0.017837 0.081116
Tmax k314 0.017427 0.081103
Tmax k315 0.017837 0.081116
Tmax k316 0.017675 0.081280
Tmax k317 0.017811 0.081111
Tmax k318 0.018267 0.081167
Tmax k319 0.017738 0.081112
Tmax k320 0.017737 0.081098
Tmax k321 0.017842 0.081117
Tmax k322 0.017866 0.081117
Tmax k323 0.017906 0.081119
Tmax k324 0.017833 0.081116
Tmax k325 0.017827 0.081114
Tmax k326 0.017837 0.081115
Tmax k327 0.017837 0.081116
Tmax k328 0.017809 0.081118
Tmax k329 0.017733 0.081130
Tmax k330 0.017854 0.081117
Tmax k331 0.017829 0.081118
Tmax k332 0.017535 0.081084
Tmax k333 0.017919 0.081127
Tmax k334 0.017831 0.081115
Tmax k335 0.017837 0.081116
Tmax k336 0.017829 0.081129
Tmax k337 0.017043 0.081138
Tmax k338 0.017872 0.081111
Tmax k339 0.018124 0.081133
Tmax k340 0.018815 0.081126
Tmax k341 0.017829 0.081106
Tmax k342 0.017710 0.081107
Tmax k343 0.017863 0.081117
Tmax k344 0.017837 0.081116
Tmax k345 0.017838 0.081116
Tmax k346 0.017837 0.081116
Tmax k347 0.017734 0.081109
Tmax k348 0.017734 0.081109
Tmax k349 0.017828 0.081116
Tmax k350 0.017829 0.081116
Tmax k351 0.017834 0.081116
Tmax k352 0.017732 0.081109
Tmax k353 0.017823 0.081117
Tmax k354 0.017813 0.081115
Tmax k355 0.017837 0.081116
Tmax k356 0.018031 0.081123
Tmax k357 0.017736 0.081110
Tmax k358 0.017788 0.081112
Tmax k359 0.017833 0.081118
Tmax k360 0.017838 0.081112
Tmax k361 0.017605 0.081090
Tmax k362 0.017764 0.081099
Tmax k363 0.017838 0.081116
Tmax k364 0.017844 0.081116
Tmax k365 0.017840 0.081116
Tmax k366 0.017839 0.081116
Tmax k367 0.017838 0.081116
Tmax k368 0.017837 0.081116
Tmax k369 0.017837 0.081116
Tmax k370 0.017836 0.081116
Tmax k371 0.017734 0.081109
Tmax k372 0.017837 0.081116
Tmax k373 0.017846 0.081115
Tmax k374 0.017850 0.081116
Tmax k375 0.017838 0.081116
Tmax k376 0.017836 0.081116
Tmax k377 0.017812 0.081114
Tmax k378 0.017777 0.081112
Tmax k379 0.017838 0.081116
Tmax k380 0.017837 0.081116
Tmax k381 0.017845 0.081115
Tmax k382 0.017832 0.081116
Tmax k383 0.017828 0.081116
Tmax k384 0.017837 0.081116
Tmax k385 0.017761 0.081120
Tmax k386 0.017856 0.081114
Tmax k387 0.017840 0.081116
Tmax k388 0.017833 0.081115
Tmax k389 0.017837 0.081116
Tmax k390 0.017837 0.081116
Tmax k391 0.017818 0.081118
Tmax k392 0.017803 0.081111
Tmax k393 0.017830 0.081113
Tmax k394 0.017843 0.081116
Tmax k395 0.017837 0.081116
Tmax k396 0.017854 0.081090
Tmax k397 0.017832 0.081116
Tmax k398 0.017898 0.081095
Tmax k399 0.017915 0.081116
Tmax k400 0.017859 0.081155
Tmax k401 0.017845 0.081115
Tmax k402 0.017820 0.081122
Tmax k403 0.017849 0.081113
Tmax k404 0.017874 0.081111
Tmax k405 0.017836 0.081116
h Carbon -0.012987 0.074164
h Hydrogen -0.013827 0.073414
h k0 -0.010752 0.073634
h k1 -0.010900 0.073398
h k2 -0.010074 0.073602
h k3 -0.010921 0.073516
h k4 -0.011003 0.073655
h k5 -0.011073 0.073658
h k6 -0.011240 0.073913
h k7 -0.010453 0.073575
h k8 -0.008996 0.073598
h k9 -0.010449 0.073661
h k10 -0.009483 0.073693
h k11 -0.010844 0.073660
h k12 -0.010174 0.073644
h k13 -0.009936 0.073720
h k14 -0.010080 0.073795
h k15 -0.010195 0.073234
h k16 -0.010888 0.073662
h k17 -0.011297 0.074166
h k18 -0.010708 0.073645
h k19 -0.010773 0.073646
h k20 -0.010873 0.073664
h k21 -0.011313 0.073679
h k22 -0.010739 0.073682
h k23 -0.012443 0.074118
h k24 -0.010845 0.073660
h k25 -0.010808 0.073645
h k26 -0.011033 0.073659
h k27 -0.010931 0.073664
h k28 -0.010616 0.073685
h k29 -0.010684 0.073662
h k30 -0.006758 0.073913
h k31 -0.013369 0.074374
h k32 -0.010894 0.073662
h k33 -0.010828 0.073661
h k34 -0.011502 0.073872
h k35 -0.010879 0.073646
h k36 -0.010843 0.073661
h k37 -0.010848 0.073661
h k38 -0.010020 0.073718
h k39 -0.010782 0.073653
h k40 -0.010803 0.073661
h k41 -0.010947 0.073664
h k42 -0.011048 0.073634
h k43 -0.010877 0.073662
h k44 -0.010824 0.073666
h k45 -0.010878 0.073658
h k46 -0.010864 0.073663
h k47 -0.010850 0.073660
h k48 -0.010375 0.073715
h k49 -0.010949 0.073657
h k50 -0.009577 0.073535
h k51 -0.010939 0.073679
h k52 -0.010879 0.074131
h k53 -0.009200 0.073245
h k54 -0.009913 0.073634
h k55 -0.010974 0.073656
h k56 -0.010650 0.073540
h k57 -0.010373 0.073456
h k58 -0.011727 0.073546
h k59 -0.010849 0.073660
h k60 -0.010846 0.073661
h k61 -0.010785 0.073408
h k62 -0.010811 0.073696
h k63 -0.010880 0.073664
h k64 -0.010845 0.073660
h k65 -0.010842 0.073661
h k66 -0.010853 0.073657
h k67 -0.010811 0.073658
h k68 -0.010881 0.073645
h k69 -0.010918 0.073541
h k70 -0.010796 0.073656
h k71 -0.009964 0.073721
h k72 -0.010847 0.073661
h k73 -0.010936 0.073671
h k74 -0.010846 0.073661
h k75 -0.011009 0.073645
h k76 -0.010844 0.073660
h k77 -0.010844 0.073661
h k78 -0.011520 0.073705
h k79 -0.009693 0.073685
h k80 -0.010816 0.073669
h k81 -0.010802 0.073627
h k82 -0.010741 0.073655
h k83 -0.010872 0.073669
h k84 -0.010842 0.073661
h k85 -0.010844 0.073661
h k86 -0.010488 0.073704
h k87 -0.010786 0.073661
h k88 -0.010846 0.073661
h k89 -0.010846 0.073661
h k90 -0.010839 0.073661
h k91 -0.010755 0.073663
h k92 -0.010856 0.073659
h k93 -0.010846 0.073661
h k94 -0.010846 0.073661
h k95 -0.010846 0.073661
h k96 -0.010846 0.073661
h k97 -0.010846 0.073661
h k98 -0.010846 0.073661
h k99 -0.010846 0.073661
h k100 -0.010846 0.073661
h k101 -0.010859 0.073662
h k102 -0.010846 0.073661
h k103 -0.010844 0.073661
h k104 -0.010973 0.073391
h k105 -0.011282 0.073546
h k106 -0.009672 0.073506
h k107 -0.010899 0.073674
h k108 -0.010528 0.073815
h k109 -0.010807 0.073570
h k110 -0.008404 0.074010
h k111 -0.010844 0.073661
h k112 -0.010853 0.073661
h k113 -0.010846 0.073661
h k114 -0.010849 0.073661
h k115 -0.011362 0.073699
h k116 -0.009923 0.073715
h k117 -0.010809 0.073649
h k118 -0.010580 0.073594
h k119 -0.009531 0.073491
h k120 -0.010846 0.073661
h k121 -0.010853 0.073670
h k122 -0.010846 0.073661
h k123 -0.010846 0.073661
h k124 -0.011518 0.073705
h k125 -0.010848 0.073661
h k126 -0.010845 0.073661
h k127 -0.010821 0.073664
h k128 -0.010839 0.073660
h k129 -0.010815 0.073673
h k130 -0.009483 0.073693
h k131 -0.010846 0.073661
h k132 -0.010847 0.073661
h k133 -0.010847 0.073661
h k134 -0.010846 0.073661
h k135 -0.010856 0.073661
h k136 -0.010789 0.073615
h k137 -0.010850 0.073663
h k138 -0.010700 0.073681
h k139 -0.010880 0.073813
h k140 -0.011057 0.073807
h k141 -0.010853 0.073662
h k142 -0.010832 0.073679
h k143 -0.010846 0.073661
h k144 -0.010846 0.073661
h k145 -0.010847 0.073661
h k146 -0.010847 0.073661
h k147 -0.010848 0.073660
h k148 -0.010758 0.073668
h k149 -0.010847 0.073662
h k150 -0.010978 0.073695
h k151 -0.010846 0.073661
h k152 -0.010846 0.073661
h k153 -0.010846 0.073661
h k154 -0.010847 0.073661
h k155 -0.010845 0.073661
h k156 -0.010836 0.073661
h k157 -0.010966 0.073671
h k158 -0.010814 0.073658
h k159 -0.010651 0.073678
h k160 -0.010920 0.073647
h k161 -0.010829 0.073623
h k162 -0.010842 0.073661
h k163 -0.010794 0.073666
h k164 -0.010848 0.073661
h k165 -0.009483 0.073693
h k166 -0.010846 0.073661
h k167 -0.010850 0.073660
h k168 -0.010852 0.073661
h k169 -0.010789 0.073663
h k170 -0.010826 0.073657
h k171 -0.010607 0.073663
h k172 -0.010847 0.073661
h k173 -0.010479 0.073692
h k174 -0.010845 0.073661
h k175 -0.010856 0.073661
h k176 -0.010846 0.073661
h k177 -0.010814 0.073661
h k178 -0.010881 0.073668
h k179 -0.010760 0.073648
h k180 -0.010913 0.073655
h k181 -0.011815 0.073546
h k182 -0.010846 0.073661
h k183 -0.010841 0.073659
h k184 -0.010744 0.073660
h k185 -0.010871 0.073661
h k186 -0.010833 0.073655
h k187 -0.010845 0.073661
h k188 -0.010868 0.073668
h k189 -0.010851 0.073661
h k190 -0.010734 0.073663
h k191 -0.010948 0.073670
h k192 -0.010550 0.073641
h k193 -0.010668 0.073619
h k194 -0.010849 0.073661
h k195 -0.010846 0.073661
h k196 -0.010858 0.073660
h k197 -0.010849 0.073661
h k198 -0.010870 0.073662
h k199 -0.010799 0.073672
h k200 -0.010843 0.073654
h k201 -0.010816 0.073659
h k202 -0.010846 0.073661
h k203 -0.011666 0.073620
h k204 -0.010830 0.073662
h k205 -0.010298 0.073734
h k206 -0.010823 0.073662
h k207 -0.010903 0.073660
h k208 -0.010843 0.073661
h k209 -0.010850 0.073657
h k210 -0.010871 0.073661
h k211 -0.010884 0.073660
h k212 -0.010872 0.073692
h k213 -0.010554 0.073634
h k214 -0.010634 0.073647
h k215 -0.009922 0.073717
h k216 -0.010845 0.073660
h k217 -0.010845 0.073661
h k218 -0.010846 0.073661
h k219 -0.010845 0.073661
h k220 -0.010847 0.073661
h k221 -0.010846 0.073661
h k222 -0.010846 0.073661
h k223 -0.010808 0.073629
h k224 -0.010808 0.073653
h k225 -0.010844 0.073660
h k226 -0.009937 0.073715
h k227 -0.009928 0.073717
h k228 -0.010844 0.073660
h k229 -0.010846 0.073661
h k230 -0.010843 0.073660
h k231 -0.010846 0.073661
h k232 -0.010850 0.073663
h k233 -0.010841 0.073660
h k234 -0.010767 0.073644
h k235 -0.010568 0.073633
h k236 -0.010849 0.073661
h k237 -0.010846 0.073661
h k238 -0.010856 0.073660
h k239 -0.010846 0.073661
h k240 -0.010787 0.073673
h k241 -0.010846 0.073661
h k242 -0.010973 0.073667
h k243 -0.010848 0.073663
h k244 -0.010863 0.073656
h k245 -0.010913 0.073661
h k246 -0.010848 0.073661
h k247 -0.010780 0.073641
h k248 -0.009310 0.073750
h k249 -0.010846 0.073661
h k250 -0.010847 0.073661
h k251 -0.010849 0.073660
h k252 -0.010845 0.073661
h k253 -0.010845 0.073660
h k254 -0.010856 0.073661
h k255 -0.010839 0.073664
h k256 -0.010846 0.073661
h k257 -0.009926 0.073717
h k258 -0.010846 0.073661
h k259 -0.010842 0.073661
h k260 -0.010846 0.073661
h k261 -0.010849 0.073660
h k262 -0.010858 0.073661
h k263 -0.010846 0.073661
h k264 -0.010846 0.073661
h k265 -0.010794 0.073631
h k266 -0.010838 0.073656
h k267 -0.010862 0.073659
h k268 -0.010847 0.073659
h k269 -0.010847 0.073661
h k270 -0.010847 0.073661
h k271 -0.010846 0.073661
h k272 -0.010841 0.073659
h k273 -0.010847 0.073661
h k274 -0.010846 0.073662
h k275 -0.009927 0.073712
h k276 -0.010942 0.073708
h k277 -0.010838 0.073661
h k278 -0.010847 0.073661
h k279 -0.010846 0.073661
h k280 -0.010811 0.073659
h k281 -0.009915 0.073717
h k282 -0.010846 0.073661
h k283 -0.010846 0.073661
h k284 -0.011520 0.073705
h k285 -0.010846 0.073661
h k286 -0.010801 0.073665
h k287 -0.010855 0.073661
h k288 -0.010937 0.073722
h k289 -0.010845 0.073661
h k290 -0.010795 0.073650
h k291 -0.010859 0.074487
h k292 -0.009925 0.073717
h k293 -0.010735 0.073703
h k294 -0.010783 0.073654
h k295 -0.010132 0.073767
h k296 -0.010886 0.073668
h k297 -0.009927 0.073723
h k298 -0.012855 0.074944
h k299 -0.010002 0.073720
h k300 -0.010833 0.073662
h k301 -0.010850 0.073662
h k302 -0.010799 0.073675
h k303 -0.010847 0.073660
h k304 -0.010849 0.073661
h k305 -0.010844 0.073661
h k306 -0.010847 0.073661
h k307 -0.010862 0.073665
h k308 -0.010872 0.073662
h k309 -0.010789 0.073662
h k310 -0.010855 0.073660
h k311 -0.010822 0.073706
h k312 -0.010862 0.073646
h k313 -0.010851 0.073660
h k314 -0.011007 0.073683
h k315 -0.010846 0.073661
h k316 -0.009415 0.073689
h k317 -0.010849 0.073662
h k318 -0.010925 0.073596
h k319 -0.011072 0.073708
h k320 -0.010950 0.073686
h k321 -0.010876 0.073655
h k322 -0.010837 0.073661
h k323 -0.010733 0.073689
h k324 -0.010844 0.073661
h k325 -0.010849 0.073660
h k326 -0.010845 0.073661
h k327 -0.010550 0.073638
h k328 -0.010823 0.073661
h k329 -0.010806 0.073660
h k330 -0.010885 0.073664
h k331 -0.010852 0.073661
h k332 -0.010870 0.073654
h k333 -0.011218 0.073672
h k334 -0.010854 0.073659
h k335 -0.010846 0.073661
h k336 -0.010846 0.073652
h k337 -0.009734 0.073580
h k338 -0.010868 0.073662
h k339 -0.010338 0.073662
h k340 -0.010599 0.073639
h k341 -0.010988 0.073655
h k342 -0.010798 0.073663
h k343 -0.010825 0.073666
h k344 -0.010846 0.073661
h k345 -0.010847 0.073661
h k346 -0.010846 0.073661
h k347 -0.010844 0.073661
h k348 -0.010844 0.073661
h k349 -0.010841 0.073660
h k350 -0.010846 0.073661
h k351 -0.010851 0.073661
h k352 -0.010846 0.073661
h k353 -0.010868 0.073653
h k354 -0.010875 0.073659
h k355 -0.010846 0.073661
h k356 -0.010994 0.073617
h k357 -0.010841 0.073661
h k358 -0.010859 0.073663
h k359 -0.010852 0.073662
h k360 -0.010805 0.073669
h k361 -0.011642 0.073706
h k362 -0.010864 0.073660
h k363 -0.010849 0.073660
h k364 -0.010846 0.073660
h k365 -0.010845 0.073660
h k366 -0.010847 0.073661
h k367 -0.010846 0.073661
h k368 -0.010846 0.073661
h k369 -0.010846 0.073661
h k370 -0.010846 0.073661
h k371 -0.010846 0.073661
h k372 -0.010846 0.073661
h k373 -0.009927 0.073717
h k374 -0.010836 0.073661
h k375 -0.010844 0.073661
h k376 -0.010846 0.073661
h k377 -0.010831 0.073661
h k378 -0.010835 0.073661
h k379 -0.010848 0.073661
h k380 -0.010846 0.073661
h k381 -0.009934 0.073716
h k382 -0.010843 0.073661
h k383 -0.011520 0.073705
h k384 -0.010846 0.073661
h k385 -0.010844 0.073656
h k386 -0.010822 0.073665
h k387 -0.010847 0.073661
h k388 -0.010845 0.073661
h k389 -0.010847 0.073661
h k390 -0.010846 0.073661
h k391 -0.010871 0.073663
h k392 -0.010839 0.073661
h k393 -0.010889 0.073662
h k394 -0.010849 0.073660
h k395 -0.010846 0.073661
h k396 -0.010843 0.073641
h k397 -0.010854 0.073660
h k398 -0.011026 0.073637
h k399 -0.010763 0.073664
h k400 -0.010755 0.073669
h k401 -0.010851 0.073660
h k402 -0.010751 0.073666
h k403 -0.010907 0.073682
h k404 -0.010854 0.073661
h k405 -0.010835 0.073658
Carbon Hydrogen 0.003786 0.159796
Carbon k0 -0.012437 0.160683
Carbon k1 -0.008015 0.160792
Carbon k2 -0.012624 0.160683
Carbon k3 -0.009288 0.160960
Carbon k4 -0.011321 0.160839
Carbon k5 -0.010542 0.160757
Carbon k6 -0.016089 0.160729
Carbon k7 -0.013556 0.161042
Carbon k8 -0.007023 0.160951
Carbon k9 -0.011440 0.160738
Carbon k10 -0.011600 0.160836
Carbon k11 -0.010870 0.160794
Carbon k12 -0.008350 0.160783
Carbon k13 -0.014998 0.161267
Carbon k14 -0.014089 0.160879
Carbon k15 -0.012143 0.160613
Carbon k16 -0.010953 0.160800
Carbon k17 -0.012204 0.160971
Carbon k18 -0.010910 0.160793
Carbon k19 -0.011287 0.160864
Carbon k20 -0.011499 0.160956
Carbon k21 -0.009180 0.160611
Carbon k22 -0.010885 0.160783
Carbon k23 -0.010624 0.160835
Carbon k24 -0.010845 0.160794
Carbon k25 -0.011150 0.160837
Carbon k26 -0.011568 0.160899
Carbon k27 -0.010795 0.160795
Carbon k28 -0.014249 0.161827
Carbon k29 -0.010359 0.160827
Carbon k30 -0.011793 0.160364
Carbon k31 -0.002551 0.163074
Carbon k32 -0.010695 0.160796
Carbon k33 -0.010962 0.160801
Carbon k34 -0.009276 0.161648
Carbon k35 -0.010285 0.160855
Carbon k36 -0.010850 0.160790
Carbon k37 -0.010873 0.160794
Carbon k38 -0.010995 0.160569
Carbon k39 -0.010969 0.160804
Carbon k40 -0.010932 0.160801
Carbon k41 -0.011179 0.160819
Carbon k42 -0.010995 0.160812
Carbon k43 -0.011057 0.160821
Carbon k44 -0.010877 0.160794
Carbon k45 -0.010840 0.160782
Carbon k46 -0.010953 0.160807
Carbon k47 -0.010879 0.160795
Carbon k48 -0.007203 0.160770
Carbon k49 -0.010341 0.160889
Carbon k50 -0.008342 0.161225
Carbon k51 -0.010507 0.160784
Carbon k52 -0.002966 0.162415
Carbon k53 -0.010438 0.160732
Carbon k54 -0.011152 0.160778
Carbon k55 -0.011303 0.160810
Carbon k56 -0.010820 0.160773
Carbon k57 -0.015916 0.162965
Carbon k58 -0.004881 0.161365
Carbon k59 -0.010860 0.160796
Carbon k60 -0.010875 0.160794
Carbon k61 -0.012740 0.160682
Carbon k62 -0.010646 0.160809
Carbon k63 -0.010879 0.160797
Carbon k64 -0.010873 0.160794
Carbon k65 -0.010873 0.160794
Carbon k66 -0.010854 0.160812
Carbon k67 -0.010761 0.160782
Carbon k68 -0.010846 0.160793
Carbon k69 -0.010515 0.160632
Carbon k70 -0.010684 0.160752
Carbon k71 -0.014855 0.161299
Carbon k72 -0.010870 0.160794
Carbon k73 -0.012310 0.161052
Carbon k74 -0.010872 0.160794
Carbon k75 -0.010977 0.160814
Carbon k76 -0.010867 0.160793
Carbon k77 -0.010478 0.160814
Carbon k78 -0.010867 0.160793
Carbon k79 -0.011145 0.160757
Carbon k80 -0.010900 0.160745
Carbon k81 -0.011362 0.160681
Carbon k82 -0.011229 0.160706
Carbon k83 -0.010865 0.160817
Carbon k84 -0.010881 0.160796
Carbon k85 -0.010862 0.160794
Carbon k86 -0.010821 0.160887
Carbon k87 -0.011036 0.160784
Carbon k88 -0.010872 0.160794
Carbon k89 -0.010869 0.160794
Carbon k90 -0.010889 0.160793
Carbon k91 -0.010960 0.160788
Carbon k92 -0.010856 0.160784
Carbon k93 -0.010872 0.160794
Carbon k94 -0.010872 0.160794
Carbon k95 -0.010872 0.160794
Carbon k96 -0.010872 0.160794
Carbon k97 -0.010872 0.160794
Carbon k98 -0.010872 0.160794
Carbon k99 -0.010872 0.160794
Carbon k100 -0.010872 0.160794
Carbon k101 -0.010885 0.160799
Carbon k102 -0.010872 0.160794
Carbon k103 -0.010478 0.160814
Carbon k104 -0.008430 0.160723
Carbon k105 -0.011601 0.160683
Carbon k106 -0.015559 0.161018
Carbon k107 -0.011231 0.160836
Carbon k108 -0.009784 0.160995
Carbon k109 -0.010867 0.160891
Carbon k110 -0.011891 0.160905
Carbon k111 -0.010478 0.160814
Carbon k112 -0.010883 0.160793
Carbon k113 -0.010872 0.160794
Carbon k114 -0.010860 0.160793
Carbon k115 -0.016457 0.162144
Carbon k116 -0.014977 0.161269
Carbon k117 -0.010524 0.160765
Carbon k118 -0.010531 0.160790
Carbon k119 -0.013652 0.161319
Carbon k120 -0.010883 0.160794
Carbon k121 -0.010886 0.160796
Carbon k122 -0.010872 0.160794
Carbon k123 -0.010872 0.160794
Carbon k124 -0.010474 0.160814
Carbon k125 -0.010879 0.160795
Carbon k126 -0.010858 0.160791
Carbon k127 -0.010903 0.160780
Carbon k128 -0.010886 0.160795
Carbon k129 -0.010908 0.160781
Carbon k130 -0.011596 0.160837
Carbon k131 -0.010872 0.160794
Carbon k132 -0.010872 0.160794
Carbon k133 -0.010869 0.160794
Carbon k134 -0.010872 0.160794
Carbon k135 -0.010872 0.160794
Carbon k136 -0.010789 0.160797
Carbon k137 -0.010875 0.160794
Carbon k138 -0.010953 0.160734
Carbon k139 -0.010652 0.160844
Carbon k140 -0.011033 0.160845
Carbon k141 -0.010871 0.160794
Carbon k142 -0.011015 0.160790
Carbon k143 -0.010873 0.160794
Carbon k144 -0.010871 0.160794
Carbon k145 -0.010872 0.160794
Carbon k146 -0.010857 0.160795
Carbon k147 -0.010872 0.160794
Carbon k148 -0.010757 0.160830
Carbon k149 -0.010887 0.160794
Carbon k150 -0.011119 0.160788
Carbon k151 -0.010873 0.160794
Carbon k152 -0.010872 0.160794
Carbon k153 -0.010872 0.160794
Carbon k154 -0.010873 0.160794
Carbon k155 -0.010874 0.160794
Carbon k156 -0.010862 0.160796
Carbon k157 -0.011079 0.160776
Carbon k158 -0.010876 0.160793
Carbon k159 -0.010715 0.160748
Carbon k160 -0.011226 0.160781
Carbon k161 -0.010822 0.160780
Carbon k162 -0.010884 0.160794
Carbon k163 -0.010670 0.160827
Carbon k164 -0.010871 0.160794
Carbon k165 -0.011599 0.160836
Carbon k166 -0.010872 0.160793
Carbon k167 -0.010808 0.160793
Carbon k168 -0.010835 0.160792
Carbon k169 -0.010819 0.160803
Carbon k170 -0.010794 0.160804
Carbon k171 -0.011366 0.160738
Carbon k172 -0.010866 0.160795
Carbon k173 -0.008928 0.160753
Carbon k174 -0.010478 0.160814
Carbon k175 -0.010887 0.160792
Carbon k176 -0.010875 0.160795
Carbon k177 -0.010835 0.160795
Carbon k178 -0.010912 0.160791
Carbon k179 -0.010719 0.160788
Carbon k180 -0.010990 0.160804
Carbon k181 -0.011201 0.160736
Carbon k182 -0.010872 0.160794
Carbon k183 -0.010910 0.160798
Carbon k184 -0.010465 0.160814
Carbon k185 -0.010884 0.160793
Carbon k186 -0.010831 0.160801
Carbon k187 -0.010880 0.160794
Carbon k188 -0.010844 0.160802
Carbon k189 -0.010873 0.160792
Carbon k190 -0.010765 0.160774
Carbon k191 -0.010894 0.160823
Carbon k192 -0.011089 0.160683
Carbon k193 -0.010945 0.160764
Carbon k194 -0.010884 0.160792
Carbon k195 -0.010873 0.160794
Carbon k196 -0.010869 0.160792
Carbon k197 -0.010879 0.160793
Carbon k198 -0.010893 0.160796
Carbon k199 -0.010872 0.160825
Carbon k200 -0.011145 0.160766
Carbon k201 -0.010896 0.160791
Carbon k202 -0.010872 0.160794
