Parameter S1 S1_conf ST ST_conf
k178 k202 0.002005 0.007302
k178 k203 0.001923 0.007261
k178 k204 0.002000 0.007301
k178 k205 0.002035 0.007309
k178 k206 0.002003 0.007302
k178 k207 0.002004 0.007303
k178 k208 0.001999 0.007303
k178 k209 0.002003 0.007302
k178 k210 0.002005 0.007302
k178 k211 0.002012 0.007302
k178 k212 0.002019 0.007304
k178 k213 0.001950 0.007299
k178 k214 0.002018 0.007302
k178 k215 0.002004 0.007302
k178 k216 0.002005 0.007302
k178 k217 0.002005 0.007302
k178 k218 0.002005 0.007302
k178 k219 0.002004 0.007302
k178 k220 0.002005 0.007302
k178 k221 0.002005 0.007302
k178 k222 0.002005 0.007302
k178 k223 0.002003 0.007308
k178 k224 0.002010 0.007302
k178 k225 0.002006 0.007302
k178 k226 0.002005 0.007302
k178 k227 0.002005 0.007302
k178 k228 0.002005 0.007302
k178 k229 0.002005 0.007302
k178 k230 0.002004 0.007302
k178 k231 0.002005 0.007302
k178 k232 0.002005 0.007302
k178 k233 0.002010 0.007303
k178 k234 0.002014 0.007303
k178 k235 0.001999 0.007301
k178 k236 0.002004 0.007302
k178 k237 0.002005 0.007302
k178 k238 0.002005 0.007302
k178 k239 0.002005 0.007302
k178 k240 0.002006 0.007302
k178 k241 0.002005 0.007302
k178 k242 0.002004 0.007302
k178 k243 0.002005 0.007302
k178 k244 0.002014 0.007300
k178 k245 0.002008 0.007301
k178 k246 0.002005 0.007302
k178 k247 0.002002 0.007302
k178 k248 0.002005 0.007302
k178 k249 0.002005 0.007302
k178 k250 0.002004 0.007302
k178 k251 0.002004 0.007302
k178 k252 0.002005 0.007302
k178 k253 0.002004 0.007302
k178 k254 0.002006 0.007301
k178 k255 0.002010 0.007302
k178 k256 0.002005 0.007302
k178 k257 0.002005 0.007302
k178 k258 0.002005 0.007302
k178 k259 0.001992 0.007299
k178 k260 0.002005 0.007302
k178 k261 0.002005 0.007302
k178 k262 0.002005 0.007302
k178 k263 0.002005 0.007302
k178 k264 0.002005 0.007302
k178 k265 0.002022 0.007301
k178 k266 0.002002 0.007300
k178 k267 0.002004 0.007302
k178 k268 0.002006 0.007302
k178 k269 0.002004 0.007302
k178 k270 0.002004 0.007302
k178 k271 0.002002 0.007301
k178 k272 0.002004 0.007302
k178 k273 0.002013 0.007303
k178 k274 0.002002 0.007301
k178 k275 0.001991 0.007300
k178 k276 0.001989 0.007295
k178 k277 0.001998 0.007301
k178 k278 0.002005 0.007302
k178 k279 0.002005 0.007302
k178 k280 0.002005 0.007302
k178 k281 0.002007 0.007302
k178 k282 0.002005 0.007302
k178 k283 0.002005 0.007302
k178 k284 0.002005 0.007302
k178 k285 0.002005 0.007302
k178 k286 0.002009 0.007304
k178 k287 0.002003 0.007302
k178 k288 0.001990 0.007298
k178 k289 0.002005 0.007302
k178 k290 0.001974 0.007305
k178 k291 0.002049 0.007320
k178 k292 0.002005 0.007302
k178 k293 0.002018 0.007306
k178 k294 0.001997 0.007303
k178 k295 0.001987 0.007299
k178 k296 0.002005 0.007302
k178 k297 0.002029 0.007305
k178 k298 0.002124 0.007330
k178 k299 0.001974 0.007304
k178 k300 0.002004 0.007302
k178 k301 0.001998 0.007302
k178 k302 0.001999 0.007301
k178 k303 0.002005 0.007302
k178 k304 0.002005 0.007302
k178 k305 0.002005 0.007302
k178 k306 0.002005 0.007302
k178 k307 0.002008 0.007302
k178 k308 0.002005 0.007302
k178 k309 0.002004 0.007302
k178 k310 0.002005 0.007302
k178 k311 0.001998 0.007300
k178 k312 0.002085 0.007277
k178 k313 0.002002 0.007302
k178 k314 0.001983 0.007299
k178 k315 0.002005 0.007302
k178 k316 0.001917 0.007307
k178 k317 0.002006 0.007302
k178 k318 0.001975 0.007307
k178 k319 0.001982 0.007300
k178 k320 0.001979 0.007301
k178 k321 0.002004 0.007302
k178 k322 0.002020 0.007300
k178 k323 0.001999 0.007302
k178 k324 0.002005 0.007302
k178 k325 0.002005 0.007302
k178 k326 0.002005 0.007302
k178 k327 0.002004 0.007302
k178 k328 0.001999 0.007300
k178 k329 0.001998 0.007302
k178 k330 0.002001 0.007301
k178 k331 0.002002 0.007302
k178 k332 0.001998 0.007302
k178 k333 0.001984 0.007295
k178 k334 0.002003 0.007302
k178 k335 0.002005 0.007302
k178 k336 0.001997 0.007300
k178 k337 0.001977 0.007288
k178 k338 0.002011 0.007301
k178 k339 0.002007 0.007299
k178 k340 0.002000 0.007302
k178 k341 0.002035 0.007300
k178 k342 0.002005 0.007302
k178 k343 0.002004 0.007302
k178 k344 0.002005 0.007302
k178 k345 0.002005 0.007302
k178 k346 0.002005 0.007302
k178 k347 0.002013 0.007303
k178 k348 0.002013 0.007303
k178 k349 0.001999 0.007301
k178 k350 0.002005 0.007302
k178 k351 0.002004 0.007302
k178 k352 0.002013 0.007303
k178 k353 0.002004 0.007302
k178 k354 0.002005 0.007302
k178 k355 0.002005 0.007302
k178 k356 0.001999 0.007301
k178 k357 0.002006 0.007302
k178 k358 0.002009 0.007301
k178 k359 0.002002 0.007303
k178 k360 0.002001 0.007303
k178 k361 0.002006 0.007302
k178 k362 0.002005 0.007304
k178 k363 0.002005 0.007302
k178 k364 0.002007 0.007302
k178 k365 0.002005 0.007302
k178 k366 0.002005 0.007302
k178 k367 0.002005 0.007302
k178 k368 0.002005 0.007302
k178 k369 0.002005 0.007302
k178 k370 0.002005 0.007302
k178 k371 0.002013 0.007303
k178 k372 0.002005 0.007302
k178 k373 0.002005 0.007302
k178 k374 0.002005 0.007302
k178 k375 0.002005 0.007302
k178 k376 0.002005 0.007302
k178 k377 0.002004 0.007302
k178 k378 0.002008 0.007302
k178 k379 0.002005 0.007302
k178 k380 0.002005 0.007302
k178 k381 0.002005 0.007302
k178 k382 0.002005 0.007302
k178 k383 0.002005 0.007302
k178 k384 0.002005 0.007302
k178 k385 0.001987 0.007304
k178 k386 0.002004 0.007302
k178 k387 0.002004 0.007302
k178 k388 0.002005 0.007302
k178 k389 0.002004 0.007302
k178 k390 0.002005 0.007302
k178 k391 0.001999 0.007303
k178 k392 0.002005 0.007302
k178 k393 0.002009 0.007302
k178 k394 0.002007 0.007302
k178 k395 0.002005 0.007302
k178 k396 0.002002 0.007302
k178 k397 0.002007 0.007302
k178 k398 0.002009 0.007304
k178 k399 0.002009 0.007300
k178 k400 0.002006 0.007303
k178 k401 0.002004 0.007302
k178 k402 0.002013 0.007302
k178 k403 0.002008 0.007301
k178 k404 0.002012 0.007302
k178 k405 0.002005 0.007302
k179 k180 -0.001717 0.008053
k179 k181 -0.001826 0.008087
k179 k182 -0.001718 0.008053
k179 k183 -0.001718 0.008053
k179 k184 -0.001735 0.008060
k179 k185 -0.001716 0.008052
k179 k186 -0.001716 0.008053
k179 k187 -0.001715 0.008054
k179 k188 -0.001712 0.008054
k179 k189 -0.001722 0.008052
k179 k190 -0.001709 0.008053
k179 k191 -0.001723 0.008049
k179 k192 -0.001803 0.008022
k179 k193 -0.001628 0.008085
k179 k194 -0.001716 0.008052
k179 k195 -0.001718 0.008053
k179 k196 -0.001718 0.008053
k179 k197 -0.001718 0.008053
k179 k198 -0.001719 0.008053
k179 k199 -0.001697 0.008068
k179 k200 -0.001719 0.008051
k179 k201 -0.001719 0.008053
k179 k202 -0.001718 0.008053
k179 k203 -0.002031 0.008103
k179 k204 -0.001716 0.008053
k179 k205 -0.001717 0.008055
k179 k206 -0.001716 0.008053
k179 k207 -0.001715 0.008053
k179 k208 -0.001718 0.008053
k179 k209 -0.001718 0.008052
k179 k210 -0.001718 0.008053
k179 k211 -0.001734 0.008053
k179 k212 -0.001720 0.008055
k179 k213 -0.001441 0.008116
k179 k214 -0.001713 0.008053
k179 k215 -0.001718 0.008053
k179 k216 -0.001718 0.008053
k179 k217 -0.001718 0.008053
k179 k218 -0.001718 0.008053
k179 k219 -0.001718 0.008053
k179 k220 -0.001718 0.008053
k179 k221 -0.001718 0.008053
k179 k222 -0.001718 0.008053
k179 k223 -0.001720 0.008053
k179 k224 -0.001707 0.008043
k179 k225 -0.001719 0.008053
k179 k226 -0.001719 0.008053
k179 k227 -0.001718 0.008053
k179 k228 -0.001718 0.008053
k179 k229 -0.001718 0.008053
k179 k230 -0.001719 0.008053
k179 k231 -0.001718 0.008053
k179 k232 -0.001720 0.008053
k179 k233 -0.001737 0.008039
k179 k234 -0.001751 0.008034
k179 k235 -0.001727 0.008049
k179 k236 -0.001718 0.008053
k179 k237 -0.001718 0.008053
k179 k238 -0.001718 0.008053
k179 k239 -0.001718 0.008053
k179 k240 -0.001718 0.008053
k179 k241 -0.001718 0.008053
k179 k242 -0.001713 0.008053
k179 k243 -0.001718 0.008053
k179 k244 -0.001723 0.008052
k179 k245 -0.001717 0.008052
k179 k246 -0.001719 0.008053
k179 k247 -0.001718 0.008053
k179 k248 -0.001719 0.008053
k179 k249 -0.001718 0.008053
k179 k250 -0.001718 0.008053
k179 k251 -0.001718 0.008053
k179 k252 -0.001718 0.008053
k179 k253 -0.001719 0.008053
k179 k254 -0.001718 0.008053
k179 k255 -0.001720 0.008052
k179 k256 -0.001718 0.008053
k179 k257 -0.001718 0.008053
k179 k258 -0.001718 0.008053
k179 k259 -0.001718 0.008053
k179 k260 -0.001718 0.008053
k179 k261 -0.001718 0.008053
k179 k262 -0.001718 0.008053
k179 k263 -0.001718 0.008053
k179 k264 -0.001718 0.008053
k179 k265 -0.001727 0.008037
k179 k266 -0.001730 0.008050
k179 k267 -0.001717 0.008053
k179 k268 -0.001720 0.008053
k179 k269 -0.001719 0.008053
k179 k270 -0.001718 0.008053
k179 k271 -0.001718 0.008053
k179 k272 -0.001717 0.008053
k179 k273 -0.001716 0.008053
k179 k274 -0.001717 0.008053
k179 k275 -0.001718 0.008047
k179 k276 -0.001728 0.008048
k179 k277 -0.001744 0.008040
k179 k278 -0.001718 0.008053
k179 k279 -0.001718 0.008053
k179 k280 -0.001719 0.008053
k179 k281 -0.001718 0.008053
k179 k282 -0.001718 0.008053
k179 k283 -0.001718 0.008053
k179 k284 -0.001718 0.008053
k179 k285 -0.001718 0.008053
k179 k286 -0.001726 0.008050
k179 k287 -0.001717 0.008053
k179 k288 -0.001718 0.008049
k179 k289 -0.001718 0.008053
k179 k290 -0.001716 0.008053
k179 k291 -0.001688 0.008071
k179 k292 -0.001716 0.008054
k179 k293 -0.001703 0.008052
k179 k294 -0.001718 0.008053
k179 k295 -0.001722 0.008048
k179 k296 -0.001695 0.008048
k179 k297 -0.001680 0.008067
k179 k298 -0.001727 0.008078
k179 k299 -0.001702 0.008050
k179 k300 -0.001719 0.008053
k179 k301 -0.001716 0.008053
k179 k302 -0.001718 0.008053
k179 k303 -0.001718 0.008053
k179 k304 -0.001718 0.008053
k179 k305 -0.001718 0.008053
k179 k306 -0.001718 0.008053
k179 k307 -0.001720 0.008052
k179 k308 -0.001716 0.008052
k179 k309 -0.001718 0.008053
k179 k310 -0.001718 0.008053
k179 k311 -0.001726 0.008052
k179 k312 -0.001678 0.008054
k179 k313 -0.001717 0.008053
k179 k314 -0.001737 0.008052
k179 k315 -0.001718 0.008053
k179 k316 -0.001743 0.008052
k179 k317 -0.001720 0.008053
k179 k318 -0.001674 0.008057
k179 k319 -0.001708 0.008064
k179 k320 -0.001735 0.008051
k179 k321 -0.001720 0.008053
k179 k322 -0.001724 0.008053
k179 k323 -0.001718 0.008053
k179 k324 -0.001718 0.008053
k179 k325 -0.001719 0.008053
k179 k326 -0.001718 0.008053
k179 k327 -0.001718 0.008053
k179 k328 -0.001718 0.008053
k179 k329 -0.001720 0.008053
k179 k330 -0.001712 0.008056
k179 k331 -0.001718 0.008053
k179 k332 -0.001719 0.008053
k179 k333 -0.001848 0.008086
k179 k334 -0.001719 0.008053
k179 k335 -0.001718 0.008053
k179 k336 -0.001717 0.008053
k179 k337 -0.001689 0.008042
k179 k338 -0.001720 0.008053
k179 k339 -0.001725 0.008038
k179 k340 -0.001777 0.008083
k179 k341 -0.001732 0.008060
k179 k342 -0.001720 0.008053
k179 k343 -0.001718 0.008053
k179 k344 -0.001718 0.008053
k179 k345 -0.001718 0.008053
k179 k346 -0.001718 0.008053
k179 k347 -0.001716 0.008053
k179 k348 -0.001716 0.008053
k179 k349 -0.001717 0.008053
k179 k350 -0.001718 0.008053
k179 k351 -0.001718 0.008053
k179 k352 -0.001716 0.008053
k179 k353 -0.001719 0.008053
k179 k354 -0.001720 0.008053
k179 k355 -0.001718 0.008053
k179 k356 -0.001715 0.008053
k179 k357 -0.001718 0.008053
k179 k358 -0.001716 0.008053
k179 k359 -0.001716 0.008053
k179 k360 -0.001721 0.008053
k179 k361 -0.001716 0.008053
k179 k362 -0.001716 0.008053
k179 k363 -0.001718 0.008053
k179 k364 -0.001719 0.008053
k179 k365 -0.001718 0.008053
k179 k366 -0.001718 0.008053
k179 k367 -0.001718 0.008053
k179 k368 -0.001718 0.008053
k179 k369 -0.001718 0.008053
k179 k370 -0.001718 0.008053
k179 k371 -0.001716 0.008053
k179 k372 -0.001718 0.008053
k179 k373 -0.001719 0.008053
k179 k374 -0.001719 0.008053
k179 k375 -0.001718 0.008053
k179 k376 -0.001718 0.008053
k179 k377 -0.001718 0.008053
k179 k378 -0.001720 0.008053
k179 k379 -0.001718 0.008053
k179 k380 -0.001718 0.008053
k179 k381 -0.001718 0.008053
k179 k382 -0.001718 0.008053
k179 k383 -0.001718 0.008053
k179 k384 -0.001718 0.008053
k179 k385 -0.001718 0.008053
k179 k386 -0.001718 0.008053
k179 k387 -0.001718 0.008053
k179 k388 -0.001718 0.008053
k179 k389 -0.001720 0.008053
k179 k390 -0.001718 0.008053
k179 k391 -0.001722 0.008052
k179 k392 -0.001721 0.008054
k179 k393 -0.001719 0.008053
k179 k394 -0.001720 0.008053
k179 k395 -0.001718 0.008053
k179 k396 -0.001730 0.008051
k179 k397 -0.001718 0.008053
k179 k398 -0.001714 0.008054
k179 k399 -0.001710 0.008053
k179 k400 -0.001721 0.008053
k179 k401 -0.001721 0.008053
k179 k402 -0.001722 0.008054
k179 k403 -0.001720 0.008052
k179 k404 -0.001715 0.008053
k179 k405 -0.001718 0.008053
k180 k181 0.000192 0.001071
k180 k182 0.000190 0.001075
k180 k183 0.000190 0.001075
k180 k184 0.000189 0.001075
k180 k185 0.000191 0.001075
k180 k186 0.000190 0.001075
k180 k187 0.000190 0.001075
k180 k188 0.000189 0.001075
k180 k189 0.000190 0.001075
k180 k190 0.000188 0.001075
k180 k191 0.000191 0.001075
k180 k192 0.000186 0.001075
k180 k193 0.000189 0.001075
k180 k194 0.000190 0.001075
k180 k195 0.000190 0.001075
k180 k196 0.000190 0.001075
k180 k197 0.000190 0.001075
k180 k198 0.000190 0.001075
k180 k199 0.000191 0.001074
k180 k200 0.000192 0.001074
k180 k201 0.000190 0.001075
k180 k202 0.000190 0.001075
k180 k203 0.000194 0.001070
k180 k204 0.000190 0.001075
k180 k205 0.000190 0.001076
k180 k206 0.000190 0.001075
k180 k207 0.000191 0.001075
k180 k208 0.000190 0.001075
k180 k209 0.000190 0.001075
k180 k210 0.000193 0.001074
k180 k211 0.000190 0.001075
k180 k212 0.000192 0.001075
k180 k213 0.000189 0.001077
k180 k214 0.000186 0.001074
k180 k215 0.000190 0.001075
k180 k216 0.000190 0.001075
k180 k217 0.000190 0.001075
k180 k218 0.000190 0.001075
k180 k219 0.000190 0.001075
k180 k220 0.000190 0.001075
k180 k221 0.000190 0.001075
k180 k222 0.000190 0.001075
k180 k223 0.000185 0.001078
k180 k224 0.000190 0.001075
k180 k225 0.000190 0.001075
k180 k226 0.000190 0.001075
k180 k227 0.000190 0.001075
k180 k228 0.000190 0.001075
k180 k229 0.000190 0.001075
k180 k230 0.000190 0.001075
k180 k231 0.000190 0.001075
k180 k232 0.000190 0.001075
k180 k233 0.000190 0.001075
k180 k234 0.000191 0.001076
k180 k235 0.000190 0.001075
k180 k236 0.000190 0.001075
k180 k237 0.000190 0.001075
k180 k238 0.000190 0.001075
k180 k239 0.000190 0.001075
k180 k240 0.000190 0.001075
k180 k241 0.000190 0.001075
k180 k242 0.000190 0.001075
k180 k243 0.000190 0.001075
k180 k244 0.000190 0.001075
k180 k245 0.000189 0.001075
k180 k246 0.000190 0.001075
k180 k247 0.000190 0.001075
k180 k248 0.000190 0.001075
k180 k249 0.000190 0.001075
k180 k250 0.000190 0.001075
k180 k251 0.000190 0.001075
k180 k252 0.000190 0.001075
k180 k253 0.000190 0.001075
k180 k254 0.000190 0.001075
k180 k255 0.000190 0.001075
k180 k256 0.000190 0.001075
k180 k257 0.000190 0.001075
k180 k258 0.000190 0.001075
k180 k259 0.000190 0.001075
k180 k260 0.000190 0.001075
k180 k261 0.000190 0.001075
k180 k262 0.000190 0.001075
k180 k263 0.000190 0.001075
k180 k264 0.000190 0.001075
k180 k265 0.000192 0.001075
k180 k266 0.000189 0.001076
k180 k267 0.000190 0.001075
k180 k268 0.000190 0.001075
k180 k269 0.000190 0.001075
k180 k270 0.000190 0.001075
k180 k271 0.000190 0.001075
k180 k272 0.000190 0.001075
k180 k273 0.000198 0.001076
k180 k274 0.000190 0.001075
k180 k275 0.000189 0.001075
k180 k276 0.000188 0.001074
k180 k277 0.000190 0.001075
k180 k278 0.000190 0.001075
k180 k279 0.000190 0.001075
k180 k280 0.000190 0.001075
k180 k281 0.000190 0.001075
k180 k282 0.000190 0.001075
k180 k283 0.000190 0.001075
k180 k284 0.000190 0.001075
k180 k285 0.000190 0.001075
k180 k286 0.000193 0.001076
k180 k287 0.000190 0.001075
k180 k288 0.000189 0.001073
k180 k289 0.000190 0.001075
k180 k290 0.000190 0.001075
k180 k291 0.000201 0.001082
k180 k292 0.000190 0.001075
k180 k293 0.000193 0.001075
k180 k294 0.000190 0.001075
k180 k295 0.000189 0.001073
k180 k296 0.000193 0.001075
k180 k297 0.000182 0.001079
k180 k298 0.000186 0.001095
k180 k299 0.000190 0.001075
k180 k300 0.000190 0.001075
k180 k301 0.000190 0.001075
k180 k302 0.000191 0.001075
k180 k303 0.000190 0.001075
k180 k304 0.000190 0.001075
k180 k305 0.000190 0.001075
k180 k306 0.000190 0.001075
k180 k307 0.000190 0.001075
k180 k308 0.000190 0.001075
k180 k309 0.000190 0.001075
k180 k310 0.000190 0.001075
k180 k311 0.000192 0.001075
k180 k312 0.000189 0.001075
k180 k313 0.000191 0.001075
k180 k314 0.000200 0.001074
k180 k315 0.000190 0.001075
k180 k316 0.000177 0.001075
k180 k317 0.000190 0.001075
k180 k318 0.000181 0.001077
k180 k319 0.000190 0.001075
k180 k320 0.000192 0.001075
k180 k321 0.000190 0.001075
k180 k322 0.000190 0.001075
k180 k323 0.000190 0.001075
k180 k324 0.000190 0.001075
k180 k325 0.000190 0.001075
k180 k326 0.000190 0.001075
k180 k327 0.000190 0.001075
k180 k328 0.000190 0.001075
k180 k329 0.000191 0.001075
k180 k330 0.000190 0.001075
k180 k331 0.000191 0.001075
k180 k332 0.000191 0.001075
k180 k333 0.000185 0.001075
k180 k334 0.000190 0.001075
k180 k335 0.000190 0.001075
k180 k336 0.000191 0.001075
k180 k337 0.000198 0.001073
k180 k338 0.000191 0.001075
k180 k339 0.000176 0.001077
k180 k340 0.000189 0.001075
k180 k341 0.000190 0.001076
k180 k342 0.000190 0.001075
k180 k343 0.000190 0.001075
k180 k344 0.000190 0.001075
k180 k345 0.000190 0.001075
k180 k346 0.000190 0.001075
k180 k347 0.000198 0.001076
k180 k348 0.000198 0.001076
k180 k349 0.000190 0.001075
k180 k350 0.000190 0.001075
k180 k351 0.000190 0.001075
k180 k352 0.000198 0.001076
k180 k353 0.000190 0.001075
k180 k354 0.000190 0.001075
k180 k355 0.000190 0.001075
k180 k356 0.000190 0.001075
k180 k357 0.000190 0.001075
k180 k358 0.000191 0.001075
k180 k359 0.000190 0.001075
k180 k360 0.000190 0.001075
k180 k361 0.000190 0.001075
k180 k362 0.000192 0.001075
k180 k363 0.000190 0.001075
k180 k364 0.000190 0.001075
k180 k365 0.000190 0.001075
k180 k366 0.000190 0.001075
k180 k367 0.000190 0.001075
k180 k368 0.000190 0.001075
k180 k369 0.000190 0.001075
k180 k370 0.000190 0.001075
k180 k371 0.000198 0.001076
k180 k372 0.000190 0.001075
k180 k373 0.000190 0.001075
k180 k374 0.000190 0.001075
k180 k375 0.000190 0.001075
k180 k376 0.000190 0.001075
k180 k377 0.000190 0.001075
k180 k378 0.000190 0.001075
k180 k379 0.000190 0.001075
k180 k380 0.000190 0.001075
k180 k381 0.000190 0.001075
k180 k382 0.000190 0.001075
k180 k383 0.000190 0.001075
k180 k384 0.000190 0.001075
k180 k385 0.000190 0.001075
k180 k386 0.000190 0.001075
k180 k387 0.000190 0.001075
k180 k388 0.000190 0.001075
k180 k389 0.000190 0.001075
k180 k390 0.000190 0.001075
k180 k391 0.000190 0.001075
k180 k392 0.000190 0.001075
k180 k393 0.000191 0.001075
k180 k394 0.000190 0.001075
k180 k395 0.000190 0.001075
k180 k396 0.000189 0.001075
k180 k397 0.000190 0.001075
k180 k398 0.000190 0.001076
k180 k399 0.000190 0.001075
k180 k400 0.000192 0.001075
k180 k401 0.000190 0.001075
k180 k402 0.000192 0.001074
k180 k403 0.000191 0.001075
k180 k404 0.000191 0.001075
k180 k405 0.000190 0.001075
k181 k182 0.012575 0.049952
k181 k183 0.012565 0.049950
k181 k184 0.012522 0.049953
k181 k185 0.012591 0.049949
k181 k186 0.012601 0.049951
k181 k187 0.012562 0.049954
k181 k188 0.012598 0.049951
k181 k189 0.012563 0.049953
k181 k190 0.012468 0.049957
k181 k191 0.012466 0.049941
k181 k192 0.011454 0.049909
k181 k193 0.012580 0.049970
k181 k194 0.012572 0.049950
k181 k195 0.012578 0.049952
k181 k196 0.012582 0.049951
k181 k197 0.012583 0.049953
k181 k198 0.012577 0.049951
k181 k199 0.012550 0.049953
k181 k200 0.012660 0.049948
k181 k201 0.012571 0.049953
k181 k202 0.012575 0.049952
k181 k203 0.013020 0.049934
k181 k204 0.012542 0.049951
k181 k205 0.012479 0.049936
k181 k206 0.012569 0.049950
k181 k207 0.012530 0.049951
k181 k208 0.012565 0.049950
k181 k209 0.012567 0.049950
k181 k210 0.012554 0.049955
k181 k211 0.012431 0.049932
k181 k212 0.012605 0.049939
k181 k213 0.012578 0.050015
k181 k214 0.012624 0.049956
k181 k215 0.012571 0.049953
k181 k216 0.012574 0.049952
k181 k217 0.012574 0.049952
k181 k218 0.012576 0.049952
k181 k219 0.012575 0.049952
k181 k220 0.012578 0.049952
k181 k221 0.012575 0.049952
k181 k222 0.012575 0.049952
k181 k223 0.012668 0.049968
k181 k224 0.012716 0.049945
k181 k225 0.012573 0.049952
k181 k226 0.012586 0.049948
k181 k227 0.012579 0.049952
k181 k228 0.012567 0.049952
k181 k229 0.012575 0.049952
k181 k230 0.012567 0.049954
k181 k231 0.012576 0.049952
k181 k232 0.012497 0.049949
k181 k233 0.012607 0.049954
k181 k234 0.012599 0.049955
k181 k235 0.012587 0.049957
k181 k236 0.012577 0.049952
k181 k237 0.012575 0.049952
k181 k238 0.012580 0.049951
k181 k239 0.012575 0.049952
k181 k240 0.012568 0.049952
k181 k241 0.012575 0.049952
k181 k242 0.012595 0.049953
k181 k243 0.012575 0.049952
k181 k244 0.012557 0.049949
k181 k245 0.012527 0.049956
k181 k246 0.012579 0.049952
k181 k247 0.012567 0.049951
k181 k248 0.012549 0.049954
k181 k249 0.012574 0.049952
k181 k250 0.012575 0.049952
k181 k251 0.012574 0.049952
k181 k252 0.012576 0.049953
k181 k253 0.012565 0.049952
k181 k254 0.012575 0.049952
k181 k255 0.012594 0.049950
k181 k256 0.012573 0.049951
k181 k257 0.012575 0.049952
k181 k258 0.012575 0.049952
k181 k259 0.012575 0.049952
k181 k260 0.012574 0.049952
k181 k261 0.012575 0.049952
k181 k262 0.012580 0.049955
k181 k263 0.012578 0.049952
k181 k264 0.012575 0.049952
k181 k265 0.012600 0.049938
k181 k266 0.012578 0.049966
k181 k267 0.012572 0.049953
k181 k268 0.012566 0.049953
k181 k269 0.012576 0.049952
k181 k270 0.012565 0.049952
k181 k271 0.012578 0.049952
k181 k272 0.012576 0.049952
k181 k273 0.012572 0.049952
k181 k274 0.012581 0.049953
k181 k275 0.012579 0.049954
k181 k276 0.012611 0.049949
k181 k277 0.012618 0.049955
k181 k278 0.012572 0.049952
k181 k279 0.012575 0.049952
k181 k280 0.012569 0.049952
k181 k281 0.012591 0.049954
k181 k282 0.012575 0.049952
k181 k283 0.012574 0.049952
k181 k284 0.012565 0.049953
k181 k285 0.012575 0.049952
k181 k286 0.012621 0.049955
k181 k287 0.012579 0.049951
k181 k288 0.012534 0.049954
k181 k289 0.012575 0.049952
k181 k290 0.012569 0.049943
k181 k291 0.012702 0.049970
k181 k292 0.012579 0.049951
k181 k293 0.012718 0.049948
k181 k294 0.012578 0.049950
k181 k295 0.012679 0.049924
k181 k296 0.012570 0.049946
k181 k297 0.012314 0.049953
k181 k298 0.012320 0.049885
k181 k299 0.012500 0.049935
k181 k300 0.012578 0.049952
k181 k301 0.012585 0.049954
k181 k302 0.012576 0.049950
k181 k303 0.012577 0.049952
k181 k304 0.012570 0.049952
k181 k305 0.012573 0.049952
k181 k306 0.012578 0.049952
k181 k307 0.012594 0.049956
k181 k308 0.012562 0.049956
k181 k309 0.012583 0.049950
k181 k310 0.012570 0.049952
k181 k311 0.012564 0.049969
k181 k312 0.012508 0.049997
k181 k313 0.012574 0.049950
k181 k314 0.012586 0.049977
k181 k315 0.012575 0.049952
k181 k316 0.012310 0.049995
k181 k317 0.012586 0.049951
k181 k318 0.012597 0.049984
k181 k319 0.012518 0.049942
k181 k320 0.012418 0.049947
k181 k321 0.012576 0.049952
k181 k322 0.012510 0.049943
k181 k323 0.012553 0.049954
k181 k324 0.012573 0.049952
k181 k325 0.012584 0.049953
k181 k326 0.012585 0.049952
k181 k327 0.012588 0.049953
k181 k328 0.012547 0.049952
k181 k329 0.012520 0.049951
k181 k330 0.012599 0.049947
k181 k331 0.012580 0.049952
k181 k332 0.012679 0.049952
k181 k333 0.012859 0.049944
k181 k334 0.012588 0.049953
k181 k335 0.012575 0.049952
k181 k336 0.012530 0.049937
k181 k337 0.012659 0.049941
k181 k338 0.012619 0.049951
k181 k339 0.012541 0.049949
k181 k340 0.012441 0.049980
k181 k341 0.012519 0.049944
k181 k342 0.012578 0.049952
k181 k343 0.012578 0.049953
k181 k344 0.012575 0.049952
k181 k345 0.012575 0.049952
k181 k346 0.012575 0.049952
k181 k347 0.012567 0.049952
k181 k348 0.012567 0.049952
k181 k349 0.012577 0.049954
k181 k350 0.012566 0.049949
k181 k351 0.012573 0.049952
k181 k352 0.012567 0.049952
k181 k353 0.012566 0.049952
k181 k354 0.012541 0.049955
k181 k355 0.012576 0.049952
k181 k356 0.012581 0.049947
k181 k357 0.012563 0.049951
k181 k358 0.012580 0.049950
k181 k359 0.012576 0.049951
k181 k360 0.012582 0.049949
k181 k361 0.012518 0.049955
k181 k362 0.012585 0.049947
k181 k363 0.012575 0.049952
k181 k364 0.012571 0.049951
k181 k365 0.012575 0.049952
k181 k366 0.012575 0.049952
k181 k367 0.012575 0.049952
k181 k368 0.012575 0.049952
k181 k369 0.012575 0.049952
k181 k370 0.012572 0.049952
k181 k371 0.012564 0.049952
k181 k372 0.012575 0.049952
k181 k373 0.012575 0.049952
k181 k374 0.012588 0.049952
k181 k375 0.012574 0.049952
k181 k376 0.012574 0.049952
k181 k377 0.012566 0.049952
k181 k378 0.012575 0.049952
k181 k379 0.012574 0.049952
k181 k380 0.012575 0.049952
k181 k381 0.012580 0.049951
k181 k382 0.012578 0.049952
k181 k383 0.012566 0.049953
k181 k384 0.012575 0.049952
k181 k385 0.012610 0.049954
