Parameter S1 S1_conf ST ST_conf
Tmax k233 -0.005786 0.060890
Tmax k234 -0.005788 0.060893
Tmax k235 -0.005764 0.060892
Tmax k236 -0.005774 0.060892
Tmax k237 -0.005781 0.060891
Tmax k238 -0.005783 0.060891
Tmax k239 -0.005781 0.060891
Tmax k240 -0.005780 0.060890
Tmax k241 -0.005781 0.060891
Tmax k242 -0.005777 0.060890
Tmax k243 -0.005781 0.060891
Tmax k244 -0.005792 0.060882
Tmax k245 -0.005696 0.060890
Tmax k246 -0.005780 0.060891
Tmax k247 -0.005775 0.060890
Tmax k248 -0.005825 0.060895
Tmax k249 -0.005780 0.060891
Tmax k250 -0.005773 0.060890
Tmax k251 -0.005772 0.060892
Tmax k252 -0.005789 0.060892
Tmax k253 -0.005781 0.060891
Tmax k254 -0.005775 0.060891
Tmax k255 -0.005769 0.060892
Tmax k256 -0.005777 0.060891
Tmax k257 -0.005780 0.060891
Tmax k258 -0.005780 0.060891
Tmax k259 -0.005776 0.060891
Tmax k260 -0.005781 0.060890
Tmax k261 -0.005782 0.060891
Tmax k262 -0.005776 0.060890
Tmax k263 -0.005781 0.060891
Tmax k264 -0.005782 0.060891
Tmax k265 -0.005814 0.060881
Tmax k266 -0.005744 0.060890
Tmax k267 -0.005797 0.060891
Tmax k268 -0.005769 0.060891
Tmax k269 -0.005781 0.060891
Tmax k270 -0.005780 0.060891
Tmax k271 -0.005784 0.060891
Tmax k272 -0.005807 0.060893
Tmax k273 -0.005782 0.060891
Tmax k274 -0.005771 0.060892
Tmax k275 -0.005759 0.060891
Tmax k276 -0.005822 0.060883
Tmax k277 -0.005772 0.060892
Tmax k278 -0.005779 0.060891
Tmax k279 -0.005781 0.060891
Tmax k280 -0.005779 0.060890
Tmax k281 -0.005816 0.060899
Tmax k282 -0.005781 0.060891
Tmax k283 -0.005781 0.060891
Tmax k284 -0.005784 0.060891
Tmax k285 -0.005781 0.060891
Tmax k286 -0.005710 0.060884
Tmax k287 -0.005766 0.060891
Tmax k288 -0.005774 0.060901
Tmax k289 -0.005778 0.060890
Tmax k290 -0.005539 0.060853
Tmax k291 -0.005752 0.060946
Tmax k292 -0.005769 0.060890
Tmax k293 -0.005304 0.060906
Tmax k294 -0.005717 0.060872
Tmax k295 -0.004793 0.061036
Tmax k296 -0.005704 0.060897
Tmax k297 -0.005375 0.060916
Tmax k298 -0.005365 0.060953
Tmax k299 -0.005885 0.060934
Tmax k300 -0.005796 0.060892
Tmax k301 -0.005835 0.060907
Tmax k302 -0.005766 0.060930
Tmax k303 -0.005782 0.060891
Tmax k304 -0.005787 0.060895
Tmax k305 -0.005782 0.060891
Tmax k306 -0.005781 0.060891
Tmax k307 -0.005691 0.060876
Tmax k308 -0.005752 0.060887
Tmax k309 -0.005889 0.060884
Tmax k310 -0.005758 0.060885
Tmax k311 -0.005986 0.060888
Tmax k312 -0.005712 0.060883
Tmax k313 -0.005937 0.060912
Tmax k314 -0.005359 0.061027
Tmax k315 -0.005781 0.060891
Tmax k316 -0.006067 0.060983
Tmax k317 -0.005758 0.060893
Tmax k318 -0.005228 0.060769
Tmax k319 -0.005560 0.060915
Tmax k320 -0.005824 0.060859
Tmax k321 -0.005787 0.060889
Tmax k322 -0.005778 0.060891
Tmax k323 -0.005743 0.060881
Tmax k324 -0.005785 0.060891
Tmax k325 -0.005786 0.060892
Tmax k326 -0.005781 0.060891
Tmax k327 -0.005780 0.060890
Tmax k328 -0.005771 0.060882
Tmax k329 -0.005861 0.060908
Tmax k330 -0.005749 0.060886
Tmax k331 -0.005759 0.060892
Tmax k332 -0.005966 0.060870
Tmax k333 -0.005958 0.060963
Tmax k334 -0.005781 0.060900
Tmax k335 -0.005781 0.060891
Tmax k336 -0.005372 0.060699
Tmax k337 -0.008170 0.061079
Tmax k338 -0.005732 0.060905
Tmax k339 -0.005222 0.060935
Tmax k340 -0.005892 0.060901
Tmax k341 -0.006183 0.060898
Tmax k342 -0.005765 0.060889
Tmax k343 -0.005780 0.060891
Tmax k344 -0.005781 0.060891
Tmax k345 -0.005781 0.060891
Tmax k346 -0.005781 0.060891
Tmax k347 -0.005779 0.060891
Tmax k348 -0.005779 0.060891
Tmax k349 -0.005792 0.060892
Tmax k350 -0.005796 0.060893
Tmax k351 -0.005795 0.060894
Tmax k352 -0.005758 0.060887
Tmax k353 -0.005800 0.060891
Tmax k354 -0.005779 0.060894
Tmax k355 -0.005797 0.060890
Tmax k356 -0.005595 0.060873
Tmax k357 -0.005922 0.060940
Tmax k358 -0.005767 0.060893
Tmax k359 -0.005778 0.060890
Tmax k360 -0.005891 0.060888
Tmax k361 -0.005755 0.060867
Tmax k362 -0.005839 0.060917
Tmax k363 -0.005782 0.060890
Tmax k364 -0.005777 0.060890
Tmax k365 -0.005781 0.060891
Tmax k366 -0.005777 0.060890
Tmax k367 -0.005783 0.060891
Tmax k368 -0.005781 0.060891
Tmax k369 -0.005781 0.060891
Tmax k370 -0.005781 0.060891
Tmax k371 -0.005779 0.060890
Tmax k372 -0.005781 0.060891
Tmax k373 -0.005780 0.060890
Tmax k374 -0.005773 0.060889
Tmax k375 -0.005780 0.060890
Tmax k376 -0.005765 0.060890
Tmax k377 -0.005806 0.060894
Tmax k378 -0.005737 0.060888
Tmax k379 -0.005781 0.060891
Tmax k380 -0.005781 0.060891
Tmax k381 -0.005783 0.060891
Tmax k382 -0.005778 0.060891
Tmax k383 -0.005786 0.060891
Tmax k384 -0.005781 0.060891
Tmax k385 -0.005841 0.060907
Tmax k386 -0.005754 0.060890
Tmax k387 -0.005786 0.060890
Tmax k388 -0.005765 0.060889
Tmax k389 -0.005784 0.060891
Tmax k390 -0.005781 0.060891
Tmax k391 -0.005788 0.060894
Tmax k392 -0.005720 0.060882
Tmax k393 -0.005775 0.060890
Tmax k394 -0.005781 0.060890
Tmax k395 -0.005781 0.060891
Tmax k396 -0.005807 0.060900
Tmax k397 -0.005632 0.060879
Tmax k398 -0.005950 0.060918
Tmax k399 -0.005730 0.060877
Tmax k400 -0.005854 0.060875
Tmax k401 -0.005775 0.060891
Tmax k402 -0.005811 0.060877
Tmax k403 -0.005789 0.060892
Tmax k404 -0.005741 0.060917
Tmax k405 -0.005762 0.060890
h Carbon -0.004634 0.022720
h Hydrogen -0.003121 0.023371
h k0 -0.005363 0.021957
h k1 -0.005293 0.021909
h k2 -0.005218 0.021928
h k3 -0.005338 0.022004
h k4 -0.005453 0.021973
h k5 -0.005525 0.022023
h k6 -0.004944 0.021819
h k7 -0.005470 0.021989
h k8 -0.005215 0.021933
h k9 -0.005512 0.021978
h k10 -0.005424 0.021976
h k11 -0.005463 0.021981
h k12 -0.005502 0.021980
h k13 -0.005449 0.021981
h k14 -0.004684 0.022016
h k15 -0.005542 0.022026
h k16 -0.005448 0.021982
h k17 -0.005633 0.021993
h k18 -0.005455 0.021980
h k19 -0.005456 0.021990
h k20 -0.005427 0.021981
h k21 -0.004865 0.021983
h k22 -0.005410 0.021954
h k23 -0.005732 0.021891
h k24 -0.005460 0.021981
h k25 -0.005520 0.021992
h k26 -0.005279 0.021955
h k27 -0.005464 0.021981
h k28 -0.005346 0.021967
h k29 -0.005544 0.021989
h k30 -0.005750 0.022076
h k31 -0.004743 0.021836
h k32 -0.005467 0.021983
h k33 -0.005452 0.021982
h k34 -0.005387 0.021897
h k35 -0.005366 0.021949
h k36 -0.005463 0.021981
h k37 -0.005464 0.021981
h k38 -0.005746 0.021979
h k39 -0.005523 0.021964
h k40 -0.005480 0.021981
h k41 -0.005494 0.021977
h k42 -0.006183 0.022102
h k43 -0.005538 0.021978
h k44 -0.005461 0.021979
h k45 -0.005451 0.021982
h k46 -0.005466 0.021969
h k47 -0.005462 0.021980
h k48 -0.005490 0.022006
h k49 -0.005524 0.021974
h k50 -0.005603 0.021997
h k51 -0.005513 0.021975
h k52 -0.005340 0.021984
h k53 -0.005355 0.021970
h k54 -0.005490 0.021979
h k55 -0.005546 0.021998
h k56 -0.005273 0.021992
h k57 -0.005413 0.021975
h k58 -0.005261 0.021977
h k59 -0.005464 0.021981
h k60 -0.005464 0.021981
h k61 -0.005408 0.022003
h k62 -0.005464 0.021982
h k63 -0.005395 0.021977
h k64 -0.005464 0.021981
h k65 -0.005464 0.021981
h k66 -0.005463 0.021982
h k67 -0.005471 0.021984
h k68 -0.005524 0.021982
h k69 -0.005460 0.021979
h k70 -0.005468 0.021995
h k71 -0.005453 0.021981
h k72 -0.005464 0.021981
h k73 -0.005591 0.021976
h k74 -0.005464 0.021981
h k75 -0.005450 0.021982
h k76 -0.005464 0.021981
h k77 -0.005463 0.021981
h k78 -0.005469 0.021981
h k79 -0.005440 0.021980
h k80 -0.005826 0.022012
h k81 -0.005508 0.022008
h k82 -0.005053 0.022000
h k83 -0.005472 0.021981
h k84 -0.005466 0.021981
h k85 -0.005463 0.021981
h k86 -0.005281 0.021977
h k87 -0.005500 0.021984
h k88 -0.005433 0.021984
h k89 -0.005416 0.021975
h k90 -0.005455 0.021981
h k91 -0.005437 0.021985
h k92 -0.005283 0.021975
h k93 -0.005459 0.021982
h k94 -0.005464 0.021981
h k95 -0.005464 0.021981
h k96 -0.005464 0.021981
h k97 -0.005464 0.021981
h k98 -0.005464 0.021981
h k99 -0.005464 0.021981
h k100 -0.005464 0.021981
h k101 -0.005462 0.021982
h k102 -0.005464 0.021981
h k103 -0.005464 0.021981
h k104 -0.005447 0.021924
h k105 -0.005450 0.021958
h k106 -0.005371 0.022026
h k107 -0.005305 0.021952
h k108 -0.003425 0.021649
h k109 -0.005225 0.021987
h k110 -0.005385 0.021990
h k111 -0.005464 0.021981
h k112 -0.005464 0.021981
h k113 -0.005464 0.021981
h k114 -0.005461 0.021981
h k115 -0.005387 0.021989
h k116 -0.005456 0.021981
h k117 -0.005463 0.021979
h k118 -0.005486 0.021983
h k119 -0.005396 0.021971
h k120 -0.005464 0.021981
h k121 -0.005462 0.021981
h k122 -0.005464 0.021981
h k123 -0.005464 0.021981
h k124 -0.005469 0.021981
h k125 -0.005464 0.021981
h k126 -0.005465 0.021981
h k127 -0.005464 0.021982
h k128 -0.005465 0.021981
h k129 -0.005439 0.021980
h k130 -0.005424 0.021976
h k131 -0.005464 0.021981
h k132 -0.005464 0.021981
h k133 -0.005464 0.021981
h k134 -0.005464 0.021981
h k135 -0.005464 0.021981
h k136 -0.005447 0.021979
h k137 -0.005464 0.021981
h k138 -0.005455 0.021978
h k139 -0.005497 0.021992
h k140 -0.005455 0.021972
h k141 -0.005464 0.021981
h k142 -0.005473 0.021981
h k143 -0.005464 0.021981
h k144 -0.005464 0.021981
h k145 -0.005464 0.021981
h k146 -0.005464 0.021981
h k147 -0.005464 0.021981
h k148 -0.005472 0.021981
h k149 -0.005464 0.021981
h k150 -0.005444 0.021980
h k151 -0.005464 0.021981
h k152 -0.005464 0.021981
h k153 -0.005464 0.021981
h k154 -0.005464 0.021981
h k155 -0.005464 0.021981
h k156 -0.005464 0.021981
h k157 -0.005468 0.021990
h k158 -0.005464 0.021981
h k159 -0.005465 0.021993
h k160 -0.005454 0.021987
h k161 -0.005496 0.021978
h k162 -0.005463 0.021981
h k163 -0.005462 0.021979
h k164 -0.005464 0.021981
h k165 -0.005424 0.021976
h k166 -0.005463 0.021981
h k167 -0.005464 0.021982
h k168 -0.005466 0.021981
h k169 -0.005463 0.021977
h k170 -0.005459 0.021981
h k171 -0.005450 0.021980
h k172 -0.005465 0.021981
h k173 -0.005434 0.021980
h k174 -0.005463 0.021981
h k175 -0.005467 0.021981
h k176 -0.005464 0.021981
h k177 -0.005467 0.021981
h k178 -0.005478 0.021972
h k179 -0.005464 0.021980
h k180 -0.005458 0.021982
h k181 -0.005482 0.022004
h k182 -0.005464 0.021981
h k183 -0.005463 0.021982
h k184 -0.005473 0.021981
h k185 -0.005459 0.021978
h k186 -0.005462 0.021982
h k187 -0.005488 0.021981
h k188 -0.005465 0.021982
h k189 -0.005466 0.021981
h k190 -0.005435 0.021981
h k191 -0.005455 0.021983
h k192 -0.005598 0.021980
h k193 -0.005436 0.021985
h k194 -0.005466 0.021981
h k195 -0.005464 0.021981
h k196 -0.005460 0.021982
h k197 -0.005464 0.021981
h k198 -0.005460 0.021982
h k199 -0.005486 0.021976
h k200 -0.005440 0.021985
h k201 -0.005463 0.021982
h k202 -0.005464 0.021981
h k203 -0.005392 0.021976
h k204 -0.005465 0.021979
h k205 -0.005503 0.021979
h k206 -0.005461 0.021982
h k207 -0.005472 0.021981
h k208 -0.005462 0.021982
h k209 -0.005467 0.021982
h k210 -0.005449 0.021982
h k211 -0.005505 0.021975
h k212 -0.005489 0.021979
h k213 -0.005491 0.021985
h k214 -0.005454 0.021978
h k215 -0.005449 0.021981
h k216 -0.005464 0.021981
h k217 -0.005464 0.021981
h k218 -0.005464 0.021981
h k219 -0.005464 0.021981
h k220 -0.005463 0.021981
h k221 -0.005464 0.021981
h k222 -0.005464 0.021981
h k223 -0.005436 0.021986
h k224 -0.005453 0.021983
h k225 -0.005463 0.021981
h k226 -0.005455 0.021981
h k227 -0.005456 0.021981
h k228 -0.005466 0.021981
h k229 -0.005464 0.021981
h k230 -0.005461 0.021981
h k231 -0.005463 0.021981
h k232 -0.005459 0.021982
h k233 -0.005456 0.021982
h k234 -0.005458 0.021982
h k235 -0.005470 0.021981
h k236 -0.005464 0.021981
h k237 -0.005464 0.021981
h k238 -0.005465 0.021981
h k239 -0.005464 0.021981
h k240 -0.005463 0.021981
h k241 -0.005464 0.021981
h k242 -0.005480 0.021982
h k243 -0.005465 0.021981
h k244 -0.005483 0.021981
h k245 -0.005486 0.021984
h k246 -0.005464 0.021981
h k247 -0.005458 0.021981
h k248 -0.005425 0.021982
h k249 -0.005464 0.021981
h k250 -0.005460 0.021981
h k251 -0.005462 0.021981
h k252 -0.005465 0.021981
h k253 -0.005464 0.021981
h k254 -0.005467 0.021981
h k255 -0.005467 0.021981
h k256 -0.005464 0.021981
h k257 -0.005456 0.021981
h k258 -0.005464 0.021981
h k259 -0.005462 0.021982
h k260 -0.005464 0.021981
h k261 -0.005463 0.021981
h k262 -0.005462 0.021981
h k263 -0.005462 0.021981
h k264 -0.005464 0.021981
h k265 -0.005427 0.021983
h k266 -0.005453 0.021983
h k267 -0.005465 0.021982
h k268 -0.005465 0.021981
h k269 -0.005464 0.021981
h k270 -0.005465 0.021982
h k271 -0.005465 0.021981
h k272 -0.005454 0.021981
h k273 -0.005464 0.021982
h k274 -0.005464 0.021982
h k275 -0.005450 0.021980
h k276 -0.005477 0.021980
h k277 -0.005460 0.021982
h k278 -0.005459 0.021982
h k279 -0.005464 0.021981
h k280 -0.005463 0.021981
h k281 -0.005440 0.021978
h k282 -0.005464 0.021981
h k283 -0.005464 0.021981
h k284 -0.005469 0.021981
h k285 -0.005464 0.021981
h k286 -0.005469 0.021975
h k287 -0.005463 0.021981
h k288 -0.005403 0.021999
h k289 -0.005463 0.021981
h k290 -0.005519 0.022011
h k291 -0.005561 0.022034
h k292 -0.005467 0.021981
h k293 -0.005430 0.021971
h k294 -0.005477 0.021990
h k295 -0.005439 0.021985
h k296 -0.005475 0.021984
h k297 -0.005365 0.021987
h k298 -0.005239 0.021931
h k299 -0.005517 0.022005
h k300 -0.005455 0.021980
h k301 -0.005459 0.021982
h k302 -0.005374 0.021961
h k303 -0.005465 0.021982
h k304 -0.005459 0.021981
h k305 -0.005465 0.021981
h k306 -0.005464 0.021981
h k307 -0.005460 0.021980
h k308 -0.005452 0.021981
h k309 -0.005425 0.021987
h k310 -0.005465 0.021981
h k311 -0.005303 0.021900
h k312 -0.005592 0.022011
h k313 -0.005456 0.021982
h k314 -0.005350 0.021964
h k315 -0.005464 0.021981
h k316 -0.005432 0.021915
h k317 -0.005443 0.021985
h k318 -0.005717 0.022009
h k319 -0.005387 0.021939
h k320 -0.005490 0.021964
h k321 -0.005497 0.021994
h k322 -0.005459 0.021980
h k323 -0.005390 0.021943
h k324 -0.005465 0.021981
h k325 -0.005467 0.021982
h k326 -0.005463 0.021981
h k327 -0.005461 0.021982
h k328 -0.005451 0.021982
h k329 -0.005465 0.021982
h k330 -0.005502 0.021978
h k331 -0.005474 0.021983
h k332 -0.005454 0.021976
h k333 -0.005855 0.022023
h k334 -0.005470 0.021982
h k335 -0.005464 0.021981
h k336 -0.005571 0.022014
h k337 -0.005101 0.022153
h k338 -0.005466 0.021982
h k339 -0.005589 0.022055
h k340 -0.005527 0.022038
h k341 -0.005429 0.021957
h k342 -0.005450 0.021980
h k343 -0.005464 0.021980
h k344 -0.005464 0.021981
h k345 -0.005464 0.021981
h k346 -0.005464 0.021981
h k347 -0.005464 0.021981
h k348 -0.005464 0.021981
h k349 -0.005460 0.021982
h k350 -0.005465 0.021981
h k351 -0.005459 0.021981
h k352 -0.005465 0.021982
h k353 -0.005481 0.021990
h k354 -0.005501 0.021979
h k355 -0.005463 0.021982
h k356 -0.005542 0.022027
h k357 -0.005451 0.021980
h k358 -0.005472 0.021991
h k359 -0.005464 0.021981
h k360 -0.005460 0.021976
h k361 -0.005430 0.021980
h k362 -0.005595 0.021991
h k363 -0.005464 0.021982
h k364 -0.005464 0.021981
h k365 -0.005465 0.021982
h k366 -0.005464 0.021981
h k367 -0.005464 0.021981
h k368 -0.005464 0.021981
h k369 -0.005464 0.021981
h k370 -0.005464 0.021981
h k371 -0.005464 0.021981
h k372 -0.005463 0.021982
h k373 -0.005456 0.021981
h k374 -0.005463 0.021981
h k375 -0.005464 0.021981
h k376 -0.005464 0.021981
h k377 -0.005475 0.021980
h k378 -0.005472 0.021981
h k379 -0.005466 0.021981
h k380 -0.005464 0.021981
h k381 -0.005456 0.021981
h k382 -0.005463 0.021982
h k383 -0.005468 0.021981
h k384 -0.005464 0.021981
h k385 -0.005474 0.021982
h k386 -0.005454 0.021977
h k387 -0.005464 0.021981
h k388 -0.005463 0.021981
h k389 -0.005464 0.021981
h k390 -0.005464 0.021981
h k391 -0.005468 0.021982
h k392 -0.005452 0.021980
h k393 -0.005463 0.021982
h k394 -0.005460 0.021981
h k395 -0.005464 0.021981
h k396 -0.005457 0.021988
h k397 -0.005460 0.021982
h k398 -0.005516 0.022002
h k399 -0.005474 0.021972
h k400 -0.005434 0.021976
h k401 -0.005458 0.021981
h k402 -0.005429 0.021969
h k403 -0.005447 0.021989
h k404 -0.005478 0.021980
h k405 -0.005469 0.021982
Carbon Hydrogen 0.023540 0.166183
Carbon k0 -0.024665 0.154891
Carbon k1 -0.023913 0.154881
Carbon k2 -0.024614 0.154951
Carbon k3 -0.024222 0.154993
Carbon k4 -0.023327 0.155047
Carbon k5 -0.024645 0.154884
Carbon k6 -0.024931 0.154416
Carbon k7 -0.025834 0.154523
Carbon k8 -0.023892 0.154715
Carbon k9 -0.024870 0.154841
Carbon k10 -0.024534 0.154851
Carbon k11 -0.024374 0.154858
Carbon k12 -0.024582 0.154824
Carbon k13 -0.024304 0.154863
Carbon k14 -0.025280 0.154930
Carbon k15 -0.025634 0.154835
Carbon k16 -0.024461 0.154862
Carbon k17 -0.024208 0.154686
Carbon k18 -0.024572 0.154851
Carbon k19 -0.024183 0.154897
Carbon k20 -0.024088 0.154910
Carbon k21 -0.022688 0.155480
Carbon k22 -0.024106 0.154888
Carbon k23 -0.023564 0.154719
Carbon k24 -0.024408 0.154856
Carbon k25 -0.024151 0.154873
Carbon k26 -0.024702 0.154751
Carbon k27 -0.024366 0.154864
Carbon k28 -0.024910 0.154667
Carbon k29 -0.024764 0.154913
Carbon k30 -0.027183 0.154413
Carbon k31 -0.021616 0.155212
Carbon k32 -0.024289 0.154880
Carbon k33 -0.024406 0.154863
Carbon k34 -0.023307 0.155431
Carbon k35 -0.024011 0.154825
Carbon k36 -0.024364 0.154863
Carbon k37 -0.024392 0.154857
Carbon k38 -0.026605 0.155052
Carbon k39 -0.024043 0.154919
Carbon k40 -0.024504 0.154854
Carbon k41 -0.023850 0.154904
Carbon k42 -0.025879 0.154892
Carbon k43 -0.024603 0.154815
Carbon k44 -0.024377 0.154857
Carbon k45 -0.024333 0.154860
Carbon k46 -0.024136 0.154838
Carbon k47 -0.024265 0.154882
Carbon k48 -0.023182 0.154825
Carbon k49 -0.024619 0.154854
Carbon k50 -0.023529 0.154838
Carbon k51 -0.024238 0.154901
Carbon k52 -0.024833 0.154790
Carbon k53 -0.024414 0.154818
Carbon k54 -0.024132 0.154919
Carbon k55 -0.024417 0.154893
Carbon k56 -0.024356 0.154840
Carbon k57 -0.024899 0.155038
Carbon k58 -0.024743 0.154852
Carbon k59 -0.024390 0.154857
Carbon k60 -0.024392 0.154857
Carbon k61 -0.024019 0.154850
Carbon k62 -0.024483 0.154875
Carbon k63 -0.024121 0.154828
Carbon k64 -0.024392 0.154857
Carbon k65 -0.024395 0.154857
Carbon k66 -0.024417 0.154862
Carbon k67 -0.024451 0.154845
Carbon k68 -0.024533 0.154856
Carbon k69 -0.024359 0.154853
Carbon k70 -0.024764 0.154838
Carbon k71 -0.024392 0.154869
Carbon k72 -0.024391 0.154857
Carbon k73 -0.024070 0.154821
Carbon k74 -0.024391 0.154857
Carbon k75 -0.024523 0.154855
Carbon k76 -0.024390 0.154857
Carbon k77 -0.024411 0.154858
Carbon k78 -0.024386 0.154856
Carbon k79 -0.024372 0.154865
Carbon k80 -0.022898 0.154799
Carbon k81 -0.021955 0.154884
Carbon k82 -0.023531 0.154681
Carbon k83 -0.024241 0.154877
Carbon k84 -0.024392 0.154857
Carbon k85 -0.024389 0.154857
Carbon k86 -0.024668 0.154957
Carbon k87 -0.024408 0.154859
Carbon k88 -0.023826 0.154841
Carbon k89 -0.024566 0.154860
Carbon k90 -0.024390 0.154858
Carbon k91 -0.024105 0.154874
Carbon k92 -0.020895 0.155035
Carbon k93 -0.024267 0.154866
Carbon k94 -0.024391 0.154857
Carbon k95 -0.024391 0.154857
Carbon k96 -0.024391 0.154857
Carbon k97 -0.024391 0.154857
Carbon k98 -0.024391 0.154857
Carbon k99 -0.024391 0.154857
Carbon k100 -0.024392 0.154857
Carbon k101 -0.024409 0.154856
Carbon k102 -0.024391 0.154857
Carbon k103 -0.024411 0.154858
Carbon k104 -0.023989 0.154811
Carbon k105 -0.024143 0.154934
Carbon k106 -0.024929 0.155164
Carbon k107 -0.023090 0.154853
Carbon k108 -0.023455 0.155047
Carbon k109 -0.024922 0.154808
Carbon k110 -0.024147 0.154895
Carbon k111 -0.024411 0.154858
Carbon k112 -0.024391 0.154857
Carbon k113 -0.024392 0.154857
Carbon k114 -0.024385 0.154855
Carbon k115 -0.025226 0.154774
Carbon k116 -0.024289 0.154864
Carbon k117 -0.024378 0.154862
Carbon k118 -0.024356 0.154864
Carbon k119 -0.024543 0.154853
Carbon k120 -0.024390 0.154857
Carbon k121 -0.024396 0.154862
Carbon k122 -0.024392 0.154857
Carbon k123 -0.024392 0.154857
Carbon k124 -0.024410 0.154857
Carbon k125 -0.024404 0.154855
Carbon k126 -0.024388 0.154857
Carbon k127 -0.024403 0.154857
Carbon k128 -0.024412 0.154855
Carbon k129 -0.024323 0.154847
Carbon k130 -0.024534 0.154851
Carbon k131 -0.024391 0.154857
Carbon k132 -0.024391 0.154857
Carbon k133 -0.024390 0.154857
Carbon k134 -0.024391 0.154857
Carbon k135 -0.024392 0.154856
Carbon k136 -0.024388 0.154859
Carbon k137 -0.024390 0.154857
Carbon k138 -0.024335 0.154896
Carbon k139 -0.024279 0.154843
Carbon k140 -0.024655 0.154838
Carbon k141 -0.024394 0.154857
Carbon k142 -0.024306 0.154850
Carbon k143 -0.024391 0.154857
Carbon k144 -0.024393 0.154857
Carbon k145 -0.024389 0.154856
Carbon k146 -0.024411 0.154855
Carbon k147 -0.024384 0.154857
Carbon k148 -0.024362 0.154842
Carbon k149 -0.024404 0.154857
Carbon k150 -0.024340 0.154862
Carbon k151 -0.024390 0.154857
Carbon k152 -0.024391 0.154857
Carbon k153 -0.024392 0.154857
Carbon k154 -0.024391 0.154857
Carbon k155 -0.024392 0.154857
Carbon k156 -0.024378 0.154856
Carbon k157 -0.024240 0.154847
Carbon k158 -0.024391 0.154857
Carbon k159 -0.024376 0.154874
Carbon k160 -0.024472 0.154875
Carbon k161 -0.024522 0.154859
Carbon k162 -0.024387 0.154856
Carbon k163 -0.024320 0.154857
Carbon k164 -0.024392 0.154856
Carbon k165 -0.024534 0.154851
Carbon k166 -0.024396 0.154856
Carbon k167 -0.024424 0.154851
Carbon k168 -0.024436 0.154845
Carbon k169 -0.024156 0.154835
Carbon k170 -0.024389 0.154859
Carbon k171 -0.024385 0.154877
Carbon k172 -0.024389 0.154856
Carbon k173 -0.024832 0.154828
Carbon k174 -0.024412 0.154858
Carbon k175 -0.024408 0.154858
Carbon k176 -0.024394 0.154856
Carbon k177 -0.024371 0.154856
Carbon k178 -0.024304 0.154873
Carbon k179 -0.024486 0.154869
Carbon k180 -0.024359 0.154855
Carbon k181 -0.024437 0.155066
Carbon k182 -0.024391 0.154857
Carbon k183 -0.024465 0.154856
Carbon k184 -0.024307 0.154845
Carbon k185 -0.024330 0.154856
Carbon k186 -0.024345 0.154863
Carbon k187 -0.024305 0.154861
Carbon k188 -0.024575 0.154860
