Parameter S1 S1_conf ST ST_conf
k25 k270 0.001213 0.002626
k25 k271 0.001212 0.002626
k25 k272 0.001213 0.002626
k25 k273 0.001212 0.002626
k25 k274 0.001213 0.002626
k25 k275 0.001210 0.002627
k25 k276 0.001207 0.002634
k25 k277 0.001219 0.002625
k25 k278 0.001212 0.002626
k25 k279 0.001212 0.002626
k25 k280 0.001213 0.002626
k25 k281 0.001210 0.002626
k25 k282 0.001212 0.002626
k25 k283 0.001212 0.002626
k25 k284 0.001212 0.002626
k25 k285 0.001212 0.002626
k25 k286 0.001213 0.002626
k25 k287 0.001212 0.002625
k25 k288 0.001209 0.002630
k25 k289 0.001213 0.002626
k25 k290 0.001213 0.002624
k25 k291 0.001360 0.002529
k25 k292 0.001212 0.002626
k25 k293 0.001206 0.002633
k25 k294 0.001214 0.002625
k25 k295 0.001074 0.002648
k25 k296 0.001212 0.002625
k25 k297 0.001231 0.002612
k25 k298 0.001363 0.002350
k25 k299 0.001220 0.002628
k25 k300 0.001212 0.002626
k25 k301 0.001239 0.002634
k25 k302 0.001212 0.002626
k25 k303 0.001212 0.002626
k25 k304 0.001212 0.002626
k25 k305 0.001212 0.002626
k25 k306 0.001212 0.002626
k25 k307 0.001213 0.002624
k25 k308 0.001216 0.002628
k25 k309 0.001212 0.002626
k25 k310 0.001210 0.002625
k25 k311 0.001224 0.002629
k25 k312 0.001236 0.002637
k25 k313 0.001214 0.002624
k25 k314 0.001214 0.002620
k25 k315 0.001212 0.002626
k25 k316 0.001233 0.002623
k25 k317 0.001213 0.002625
k25 k318 0.001164 0.002589
k25 k319 0.001221 0.002625
k25 k320 0.001205 0.002625
k25 k321 0.001212 0.002626
k25 k322 0.001211 0.002626
k25 k323 0.001211 0.002626
k25 k324 0.001212 0.002626
k25 k325 0.001212 0.002626
k25 k326 0.001212 0.002626
k25 k327 0.001212 0.002626
k25 k328 0.001211 0.002627
k25 k329 0.001210 0.002625
k25 k330 0.001210 0.002626
k25 k331 0.001210 0.002625
k25 k332 0.001207 0.002623
k25 k333 0.001195 0.002630
k25 k334 0.001214 0.002626
k25 k335 0.001212 0.002626
k25 k336 0.001208 0.002627
k25 k337 0.001248 0.002674
k25 k338 0.001210 0.002625
k25 k339 0.001154 0.002613
k25 k340 0.001209 0.002624
k25 k341 0.001197 0.002624
k25 k342 0.001212 0.002626
k25 k343 0.001212 0.002626
k25 k344 0.001212 0.002626
k25 k345 0.001212 0.002626
k25 k346 0.001212 0.002626
k25 k347 0.001212 0.002626
k25 k348 0.001212 0.002626
k25 k349 0.001212 0.002626
k25 k350 0.001212 0.002626
k25 k351 0.001212 0.002626
k25 k352 0.001212 0.002626
k25 k353 0.001212 0.002626
k25 k354 0.001208 0.002624
k25 k355 0.001211 0.002626
k25 k356 0.001210 0.002626
k25 k357 0.001213 0.002626
k25 k358 0.001210 0.002625
k25 k359 0.001213 0.002626
k25 k360 0.001222 0.002629
k25 k361 0.001208 0.002627
k25 k362 0.001213 0.002626
k25 k363 0.001212 0.002626
k25 k364 0.001212 0.002626
k25 k365 0.001212 0.002626
k25 k366 0.001212 0.002626
k25 k367 0.001213 0.002626
k25 k368 0.001212 0.002626
k25 k369 0.001212 0.002626
k25 k370 0.001212 0.002626
k25 k371 0.001212 0.002626
k25 k372 0.001212 0.002626
k25 k373 0.001213 0.002626
k25 k374 0.001214 0.002626
k25 k375 0.001212 0.002626
k25 k376 0.001212 0.002626
k25 k377 0.001212 0.002626
k25 k378 0.001213 0.002626
k25 k379 0.001212 0.002626
k25 k380 0.001212 0.002626
k25 k381 0.001213 0.002626
k25 k382 0.001213 0.002626
k25 k383 0.001212 0.002626
k25 k384 0.001212 0.002626
k25 k385 0.001219 0.002626
k25 k386 0.001213 0.002626
k25 k387 0.001212 0.002626
k25 k388 0.001213 0.002626
k25 k389 0.001212 0.002626
k25 k390 0.001212 0.002626
k25 k391 0.001210 0.002624
k25 k392 0.001213 0.002627
k25 k393 0.001212 0.002626
k25 k394 0.001212 0.002626
k25 k395 0.001212 0.002626
k25 k396 0.001223 0.002630
k25 k397 0.001212 0.002626
k25 k398 0.001213 0.002630
k25 k399 0.001212 0.002626
k25 k400 0.001214 0.002626
k25 k401 0.001212 0.002626
k25 k402 0.001206 0.002628
k25 k403 0.001208 0.002621
k25 k404 0.001213 0.002626
k25 k405 0.001212 0.002625
k26 k27 0.004752 0.007494
k26 k28 0.005219 0.007540
k26 k29 0.004626 0.007531
k26 k30 0.004677 0.007464
k26 k31 0.004284 0.007572
k26 k32 0.004756 0.007493
k26 k33 0.004750 0.007494
k26 k34 0.004633 0.007547
k26 k35 0.004725 0.007497
k26 k36 0.004754 0.007495
k26 k37 0.004753 0.007495
k26 k38 0.004594 0.007566
k26 k39 0.004761 0.007508
k26 k40 0.004757 0.007495
k26 k41 0.004791 0.007488
k26 k42 0.004797 0.007492
k26 k43 0.004773 0.007491
k26 k44 0.004755 0.007495
k26 k45 0.004753 0.007494
k26 k46 0.004736 0.007493
k26 k47 0.004754 0.007495
k26 k48 0.004679 0.007481
k26 k49 0.004764 0.007483
k26 k50 0.004720 0.007502
k26 k51 0.004736 0.007496
k26 k52 0.004728 0.007445
k26 k53 0.005053 0.007456
k26 k54 0.004718 0.007527
k26 k55 0.004768 0.007492
k26 k56 0.004858 0.007459
k26 k57 0.005194 0.007368
k26 k58 0.005001 0.007448
k26 k59 0.004753 0.007495
k26 k60 0.004753 0.007495
k26 k61 0.004696 0.007505
k26 k62 0.004757 0.007496
k26 k63 0.004781 0.007495
k26 k64 0.004754 0.007495
k26 k65 0.004753 0.007495
k26 k66 0.004755 0.007495
k26 k67 0.004755 0.007497
k26 k68 0.004815 0.007485
k26 k69 0.004670 0.007526
k26 k70 0.004767 0.007480
k26 k71 0.004750 0.007493
k26 k72 0.004754 0.007495
k26 k73 0.004753 0.007494
k26 k74 0.004753 0.007495
k26 k75 0.004724 0.007496
k26 k76 0.004753 0.007495
k26 k77 0.004753 0.007495
k26 k78 0.004753 0.007495
k26 k79 0.004765 0.007499
k26 k80 0.004764 0.007493
k26 k81 0.004829 0.007490
k26 k82 0.004778 0.007489
k26 k83 0.004760 0.007496
k26 k84 0.004753 0.007495
k26 k85 0.004753 0.007495
k26 k86 0.004761 0.007495
k26 k87 0.004750 0.007496
k26 k88 0.004753 0.007495
k26 k89 0.004753 0.007495
k26 k90 0.004753 0.007495
k26 k91 0.004755 0.007495
k26 k92 0.004751 0.007495
k26 k93 0.004753 0.007495
k26 k94 0.004753 0.007495
k26 k95 0.004753 0.007495
k26 k96 0.004753 0.007495
k26 k97 0.004753 0.007495
k26 k98 0.004753 0.007495
k26 k99 0.004753 0.007495
k26 k100 0.004753 0.007495
k26 k101 0.004756 0.007495
k26 k102 0.004753 0.007495
k26 k103 0.004753 0.007495
k26 k104 0.004823 0.007489
k26 k105 0.004597 0.007505
k26 k106 0.004613 0.007422
k26 k107 0.004454 0.007474
k26 k108 0.004736 0.007556
k26 k109 0.004926 0.007426
k26 k110 0.004622 0.007548
k26 k111 0.004753 0.007495
k26 k112 0.004753 0.007495
k26 k113 0.004753 0.007495
k26 k114 0.004753 0.007495
k26 k115 0.004740 0.007493
k26 k116 0.004754 0.007495
k26 k117 0.004772 0.007495
k26 k118 0.004758 0.007488
k26 k119 0.004698 0.007485
k26 k120 0.004753 0.007495
k26 k121 0.004747 0.007494
k26 k122 0.004753 0.007495
k26 k123 0.004753 0.007495
k26 k124 0.004753 0.007495
k26 k125 0.004753 0.007495
k26 k126 0.004754 0.007495
k26 k127 0.004758 0.007492
k26 k128 0.004754 0.007494
k26 k129 0.004725 0.007484
k26 k130 0.004797 0.007485
k26 k131 0.004753 0.007495
k26 k132 0.004753 0.007495
k26 k133 0.004753 0.007495
k26 k134 0.004753 0.007495
k26 k135 0.004753 0.007495
k26 k136 0.004751 0.007494
k26 k137 0.004753 0.007495
k26 k138 0.004702 0.007515
k26 k139 0.004736 0.007495
k26 k140 0.004776 0.007507
k26 k141 0.004753 0.007495
k26 k142 0.004755 0.007494
k26 k143 0.004753 0.007495
k26 k144 0.004753 0.007495
k26 k145 0.004753 0.007495
k26 k146 0.004753 0.007495
k26 k147 0.004753 0.007495
k26 k148 0.004759 0.007493
k26 k149 0.004755 0.007495
k26 k150 0.004741 0.007497
k26 k151 0.004753 0.007495
k26 k152 0.004753 0.007495
k26 k153 0.004753 0.007495
k26 k154 0.004753 0.007495
k26 k155 0.004753 0.007495
k26 k156 0.004753 0.007495
k26 k157 0.004748 0.007502
k26 k158 0.004754 0.007495
k26 k159 0.004674 0.007499
k26 k160 0.004735 0.007498
k26 k161 0.004732 0.007516
k26 k162 0.004754 0.007495
k26 k163 0.004761 0.007492
k26 k164 0.004753 0.007495
k26 k165 0.004797 0.007485
k26 k166 0.004758 0.007495
k26 k167 0.004753 0.007495
k26 k168 0.004750 0.007495
k26 k169 0.004748 0.007496
k26 k170 0.004752 0.007495
k26 k171 0.004748 0.007479
k26 k172 0.004753 0.007495
k26 k173 0.004754 0.007495
k26 k174 0.004753 0.007495
k26 k175 0.004753 0.007495
k26 k176 0.004751 0.007493
k26 k177 0.004754 0.007494
k26 k178 0.004756 0.007496
k26 k179 0.004763 0.007495
k26 k180 0.004755 0.007494
k26 k181 0.004770 0.007536
k26 k182 0.004753 0.007495
k26 k183 0.004753 0.007495
k26 k184 0.004763 0.007490
k26 k185 0.004736 0.007486
k26 k186 0.004788 0.007476
k26 k187 0.004752 0.007492
k26 k188 0.004758 0.007500
k26 k189 0.004759 0.007494
k26 k190 0.004779 0.007475
k26 k191 0.004750 0.007494
k26 k192 0.004493 0.007662
k26 k193 0.004705 0.007485
k26 k194 0.004755 0.007496
k26 k195 0.004753 0.007495
k26 k196 0.004753 0.007495
k26 k197 0.004753 0.007495
k26 k198 0.004752 0.007495
k26 k199 0.004763 0.007497
k26 k200 0.004744 0.007494
k26 k201 0.004757 0.007496
k26 k202 0.004753 0.007495
k26 k203 0.004925 0.007520
k26 k204 0.004753 0.007494
k26 k205 0.004762 0.007499
k26 k206 0.004757 0.007496
k26 k207 0.004749 0.007495
k26 k208 0.004759 0.007493
k26 k209 0.004756 0.007495
k26 k210 0.004755 0.007494
k26 k211 0.004792 0.007495
k26 k212 0.004788 0.007501
k26 k213 0.004993 0.007396
k26 k214 0.004782 0.007494
k26 k215 0.004754 0.007496
k26 k216 0.004753 0.007495
k26 k217 0.004753 0.007495
k26 k218 0.004753 0.007495
k26 k219 0.004753 0.007495
k26 k220 0.004754 0.007495
k26 k221 0.004753 0.007495
k26 k222 0.004753 0.007495
k26 k223 0.004736 0.007494
k26 k224 0.004756 0.007493
k26 k225 0.004754 0.007495
k26 k226 0.004753 0.007495
k26 k227 0.004752 0.007494
k26 k228 0.004752 0.007495
k26 k229 0.004752 0.007495
k26 k230 0.004755 0.007495
k26 k231 0.004754 0.007495
k26 k232 0.004758 0.007494
k26 k233 0.004752 0.007495
k26 k234 0.004756 0.007493
k26 k235 0.004745 0.007495
k26 k236 0.004752 0.007494
k26 k237 0.004753 0.007495
k26 k238 0.004753 0.007495
k26 k239 0.004753 0.007495
k26 k240 0.004755 0.007494
k26 k241 0.004753 0.007495
k26 k242 0.004757 0.007494
k26 k243 0.004753 0.007495
k26 k244 0.004748 0.007495
k26 k245 0.004715 0.007505
k26 k246 0.004753 0.007495
k26 k247 0.004751 0.007495
k26 k248 0.004753 0.007495
k26 k249 0.004753 0.007495
k26 k250 0.004753 0.007494
k26 k251 0.004754 0.007495
k26 k252 0.004754 0.007495
k26 k253 0.004754 0.007494
k26 k254 0.004754 0.007495
k26 k255 0.004758 0.007496
k26 k256 0.004754 0.007495
k26 k257 0.004753 0.007495
k26 k258 0.004753 0.007495
k26 k259 0.004753 0.007495
k26 k260 0.004753 0.007495
k26 k261 0.004753 0.007495
k26 k262 0.004753 0.007495
k26 k263 0.004754 0.007495
k26 k264 0.004753 0.007495
k26 k265 0.004798 0.007489
k26 k266 0.004763 0.007499
k26 k267 0.004751 0.007494
k26 k268 0.004752 0.007495
k26 k269 0.004754 0.007495
k26 k270 0.004753 0.007494
k26 k271 0.004753 0.007495
k26 k272 0.004754 0.007495
k26 k273 0.004753 0.007495
k26 k274 0.004761 0.007489
k26 k275 0.004751 0.007493
k26 k276 0.004750 0.007502
k26 k277 0.004750 0.007492
k26 k278 0.004752 0.007494
k26 k279 0.004753 0.007495
k26 k280 0.004753 0.007494
k26 k281 0.004759 0.007494
k26 k282 0.004753 0.007495
k26 k283 0.004753 0.007495
k26 k284 0.004753 0.007495
k26 k285 0.004753 0.007495
k26 k286 0.004764 0.007494
k26 k287 0.004753 0.007495
k26 k288 0.004746 0.007499
k26 k289 0.004753 0.007495
k26 k290 0.004757 0.007495
k26 k291 0.005037 0.007479
k26 k292 0.004767 0.007500
k26 k293 0.004717 0.007470
k26 k294 0.004753 0.007495
k26 k295 0.005348 0.007293
k26 k296 0.004745 0.007498
k26 k297 0.004648 0.007489
k26 k298 0.005437 0.007148
k26 k299 0.004781 0.007493
k26 k300 0.004754 0.007495
k26 k301 0.004753 0.007496
k26 k302 0.004736 0.007491
k26 k303 0.004753 0.007495
k26 k304 0.004753 0.007495
k26 k305 0.004753 0.007495
k26 k306 0.004753 0.007495
k26 k307 0.004761 0.007498
k26 k308 0.004752 0.007496
k26 k309 0.004752 0.007495
k26 k310 0.004753 0.007494
k26 k311 0.004787 0.007514
k26 k312 0.004635 0.007495
k26 k313 0.004718 0.007494
k26 k314 0.004769 0.007500
k26 k315 0.004753 0.007495
k26 k316 0.004699 0.007470
k26 k317 0.004760 0.007497
k26 k318 0.004631 0.007499
k26 k319 0.004690 0.007496
k26 k320 0.004817 0.007513
k26 k321 0.004756 0.007495
k26 k322 0.004756 0.007496
k26 k323 0.004748 0.007494
k26 k324 0.004753 0.007495
k26 k325 0.004753 0.007495
k26 k326 0.004753 0.007495
k26 k327 0.004748 0.007495
k26 k328 0.004758 0.007498
k26 k329 0.004758 0.007495
k26 k330 0.004760 0.007491
k26 k331 0.004757 0.007495
k26 k332 0.004755 0.007489
k26 k333 0.004621 0.007479
k26 k334 0.004723 0.007496
k26 k335 0.004753 0.007495
k26 k336 0.004749 0.007496
k26 k337 0.004648 0.007518
k26 k338 0.004749 0.007490
k26 k339 0.004690 0.007519
k26 k340 0.004713 0.007461
k26 k341 0.004778 0.007482
k26 k342 0.004755 0.007495
k26 k343 0.004753 0.007495
k26 k344 0.004753 0.007495
k26 k345 0.004753 0.007495
k26 k346 0.004753 0.007495
k26 k347 0.004753 0.007495
k26 k348 0.004753 0.007495
k26 k349 0.004755 0.007494
k26 k350 0.004753 0.007495
k26 k351 0.004755 0.007494
k26 k352 0.004751 0.007495
k26 k353 0.004754 0.007495
k26 k354 0.004738 0.007499
k26 k355 0.004752 0.007494
k26 k356 0.004752 0.007493
k26 k357 0.004754 0.007495
k26 k358 0.004767 0.007491
k26 k359 0.004754 0.007495
k26 k360 0.004757 0.007493
k26 k361 0.004699 0.007485
k26 k362 0.004748 0.007493
k26 k363 0.004753 0.007495
k26 k364 0.004753 0.007495
k26 k365 0.004753 0.007495
k26 k366 0.004753 0.007495
k26 k367 0.004753 0.007495
k26 k368 0.004753 0.007495
k26 k369 0.004753 0.007495
k26 k370 0.004753 0.007495
k26 k371 0.004753 0.007495
k26 k372 0.004753 0.007495
k26 k373 0.004753 0.007495
k26 k374 0.004754 0.007495
k26 k375 0.004753 0.007495
k26 k376 0.004753 0.007495
k26 k377 0.004753 0.007495
k26 k378 0.004753 0.007495
k26 k379 0.004753 0.007495
k26 k380 0.004753 0.007495
k26 k381 0.004753 0.007495
k26 k382 0.004753 0.007495
k26 k383 0.004753 0.007495
k26 k384 0.004753 0.007495
k26 k385 0.004765 0.007498
k26 k386 0.004752 0.007494
k26 k387 0.004753 0.007495
k26 k388 0.004753 0.007495
k26 k389 0.004753 0.007495
k26 k390 0.004753 0.007495
k26 k391 0.004753 0.007498
k26 k392 0.004762 0.007495
k26 k393 0.004744 0.007495
k26 k394 0.004753 0.007495
k26 k395 0.004753 0.007495
k26 k396 0.004739 0.007490
k26 k397 0.004739 0.007480
k26 k398 0.004739 0.007480
k26 k399 0.004758 0.007495
k26 k400 0.004798 0.007496
k26 k401 0.004753 0.007495
k26 k402 0.004773 0.007492
k26 k403 0.004713 0.007500
k26 k404 0.004748 0.007496
k26 k405 0.004751 0.007494
k27 k28 -0.000309 0.001757
k27 k29 -0.000232 0.001729
k27 k30 -0.000264 0.001735
k27 k31 -0.000225 0.001706
k27 k32 -0.000240 0.001720
k27 k33 -0.000234 0.001723
k27 k34 -0.000307 0.001849
k27 k35 -0.000247 0.001725
k27 k36 -0.000234 0.001723
k27 k37 -0.000234 0.001723
k27 k38 -0.000300 0.001877
k27 k39 -0.000229 0.001711
k27 k40 -0.000235 0.001723
k27 k41 -0.000234 0.001723
k27 k42 -0.000238 0.001724
k27 k43 -0.000234 0.001723
k27 k44 -0.000234 0.001723
k27 k45 -0.000234 0.001723
k27 k46 -0.000228 0.001723
k27 k47 -0.000234 0.001723
k27 k48 -0.000226 0.001728
k27 k49 -0.000225 0.001738
k27 k50 -0.000242 0.001710
k27 k51 -0.000228 0.001717
k27 k52 -0.000242 0.001721
k27 k53 -0.000215 0.001712
k27 k54 -0.000262 0.001757
k27 k55 -0.000242 0.001721
k27 k56 -0.000263 0.001722
k27 k57 -0.000217 0.001714
k27 k58 -0.000227 0.001726
k27 k59 -0.000234 0.001723
k27 k60 -0.000234 0.001723
k27 k61 -0.000233 0.001723
k27 k62 -0.000234 0.001723
k27 k63 -0.000230 0.001725
k27 k64 -0.000234 0.001723
k27 k65 -0.000234 0.001723
k27 k66 -0.000234 0.001723
k27 k67 -0.000234 0.001723
k27 k68 -0.000235 0.001725
k27 k69 -0.000242 0.001746
k27 k70 -0.000229 0.001726
k27 k71 -0.000234 0.001724
k27 k72 -0.000234 0.001723
k27 k73 -0.000232 0.001724
k27 k74 -0.000234 0.001723
k27 k75 -0.000234 0.001723
k27 k76 -0.000234 0.001723
k27 k77 -0.000235 0.001723
k27 k78 -0.000234 0.001723
k27 k79 -0.000234 0.001723
k27 k80 -0.000232 0.001726
k27 k81 -0.000232 0.001719
k27 k82 -0.000225 0.001731
k27 k83 -0.000234 0.001723
k27 k84 -0.000234 0.001723
k27 k85 -0.000234 0.001723
k27 k86 -0.000229 0.001722
k27 k87 -0.000234 0.001723
k27 k88 -0.000234 0.001723
k27 k89 -0.000234 0.001723
k27 k90 -0.000234 0.001723
k27 k91 -0.000234 0.001723
k27 k92 -0.000234 0.001723
k27 k93 -0.000234 0.001723
k27 k94 -0.000234 0.001723
k27 k95 -0.000234 0.001723
k27 k96 -0.000234 0.001723
k27 k97 -0.000234 0.001723
k27 k98 -0.000234 0.001723
k27 k99 -0.000234 0.001723
k27 k100 -0.000234 0.001723
k27 k101 -0.000234 0.001723
k27 k102 -0.000234 0.001723
k27 k103 -0.000235 0.001723
k27 k104 -0.000178 0.001690
k27 k105 -0.000263 0.001752
k27 k106 -0.000209 0.001732
k27 k107 -0.000207 0.001727
k27 k108 -0.000213 0.001759
k27 k109 -0.000228 0.001707
k27 k110 -0.000225 0.001721
k27 k111 -0.000235 0.001723
k27 k112 -0.000234 0.001723
k27 k113 -0.000234 0.001723
k27 k114 -0.000234 0.001723
k27 k115 -0.000240 0.001724
k27 k116 -0.000234 0.001723
k27 k117 -0.000235 0.001723
k27 k118 -0.000227 0.001709
k27 k119 -0.000222 0.001704
k27 k120 -0.000234 0.001723
k27 k121 -0.000234 0.001723
k27 k122 -0.000234 0.001723
k27 k123 -0.000234 0.001723
k27 k124 -0.000235 0.001723
k27 k125 -0.000234 0.001723
k27 k126 -0.000234 0.001723
k27 k127 -0.000234 0.001723
k27 k128 -0.000234 0.001723
k27 k129 -0.000234 0.001723
k27 k130 -0.000234 0.001723
k27 k131 -0.000234 0.001723
k27 k132 -0.000234 0.001723
k27 k133 -0.000234 0.001723
k27 k134 -0.000234 0.001723
k27 k135 -0.000234 0.001723
k27 k136 -0.000241 0.001717
k27 k137 -0.000234 0.001723
k27 k138 -0.000234 0.001724
k27 k139 -0.000241 0.001733
k27 k140 -0.000244 0.001728
k27 k141 -0.000234 0.001723
k27 k142 -0.000234 0.001723
k27 k143 -0.000234 0.001723
k27 k144 -0.000234 0.001723
k27 k145 -0.000234 0.001723
k27 k146 -0.000234 0.001723
k27 k147 -0.000234 0.001723
k27 k148 -0.000233 0.001724
k27 k149 -0.000234 0.001723
k27 k150 -0.000236 0.001724
k27 k151 -0.000234 0.001723
k27 k152 -0.000234 0.001723
k27 k153 -0.000234 0.001723
k27 k154 -0.000234 0.001723
k27 k155 -0.000234 0.001723
k27 k156 -0.000234 0.001723
k27 k157 -0.000246 0.001714
k27 k158 -0.000234 0.001723
k27 k159 -0.000229 0.001724
k27 k160 -0.000232 0.001719
k27 k161 -0.000232 0.001720
k27 k162 -0.000234 0.001723
k27 k163 -0.000233 0.001724
k27 k164 -0.000234 0.001723
k27 k165 -0.000234 0.001723
k27 k166 -0.000233 0.001724
k27 k167 -0.000234 0.001723
k27 k168 -0.000234 0.001723
k27 k169 -0.000234 0.001723
k27 k170 -0.000234 0.001723
k27 k171 -0.000235 0.001722
k27 k172 -0.000234 0.001723
k27 k173 -0.000234 0.001723
k27 k174 -0.000235 0.001723
k27 k175 -0.000234 0.001723
k27 k176 -0.000234 0.001723
k27 k177 -0.000234 0.001723
k27 k178 -0.000232 0.001729
k27 k179 -0.000233 0.001717
k27 k180 -0.000234 0.001723
k27 k181 -0.000299 0.001809
k27 k182 -0.000234 0.001723
k27 k183 -0.000234 0.001723
k27 k184 -0.000234 0.001723
k27 k185 -0.000234 0.001724
k27 k186 -0.000234 0.001723
k27 k187 -0.000234 0.001723
k27 k188 -0.000235 0.001723
k27 k189 -0.000235 0.001723
k27 k190 -0.000240 0.001723
k27 k191 -0.000232 0.001728
k27 k192 -0.000213 0.001711
k27 k193 -0.000218 0.001701
k27 k194 -0.000234 0.001723
k27 k195 -0.000234 0.001723
k27 k196 -0.000234 0.001723
k27 k197 -0.000234 0.001723
k27 k198 -0.000234 0.001723
k27 k199 -0.000231 0.001727
k27 k200 -0.000234 0.001723
k27 k201 -0.000234 0.001723
k27 k202 -0.000234 0.001723
k27 k203 -0.000304 0.001824
k27 k204 -0.000232 0.001723
k27 k205 -0.000227 0.001725
k27 k206 -0.000234 0.001723
k27 k207 -0.000233 0.001721
k27 k208 -0.000235 0.001724
k27 k209 -0.000234 0.001723
k27 k210 -0.000234 0.001723
k27 k211 -0.000239 0.001724
k27 k212 -0.000238 0.001730
k27 k213 -0.000206 0.001718
k27 k214 -0.000229 0.001724
k27 k215 -0.000234 0.001723
k27 k216 -0.000234 0.001723
k27 k217 -0.000234 0.001723
k27 k218 -0.000234 0.001723
k27 k219 -0.000234 0.001723
k27 k220 -0.000234 0.001723
k27 k221 -0.000234 0.001723
k27 k222 -0.000234 0.001723
k27 k223 -0.000226 0.001715
k27 k224 -0.000234 0.001724
k27 k225 -0.000234 0.001724
k27 k226 -0.000234 0.001723
k27 k227 -0.000234 0.001723
k27 k228 -0.000234 0.001724
k27 k229 -0.000234 0.001723
k27 k230 -0.000234 0.001723
k27 k231 -0.000234 0.001723
k27 k232 -0.000234 0.001723
k27 k233 -0.000234 0.001723
k27 k234 -0.000233 0.001720
k27 k235 -0.000232 0.001723
k27 k236 -0.000234 0.001723
k27 k237 -0.000234 0.001723
k27 k238 -0.000234 0.001723
k27 k239 -0.000234 0.001723
k27 k240 -0.000234 0.001723
k27 k241 -0.000234 0.001723
k27 k242 -0.000234 0.001723
k27 k243 -0.000234 0.001723
k27 k244 -0.000234 0.001723
k27 k245 -0.000235 0.001723
k27 k246 -0.000234 0.001723
k27 k247 -0.000234 0.001723
k27 k248 -0.000234 0.001723
k27 k249 -0.000234 0.001723
k27 k250 -0.000234 0.001723
k27 k251 -0.000234 0.001723
k27 k252 -0.000234 0.001723
k27 k253 -0.000234 0.001723
k27 k254 -0.000234 0.001723
k27 k255 -0.000234 0.001723
k27 k256 -0.000234 0.001723
k27 k257 -0.000234 0.001723
k27 k258 -0.000234 0.001723
k27 k259 -0.000234 0.001723
k27 k260 -0.000234 0.001723
k27 k261 -0.000234 0.001723
k27 k262 -0.000234 0.001723
k27 k263 -0.000234 0.001723
k27 k264 -0.000234 0.001723
k27 k265 -0.000228 0.001716
k27 k266 -0.000235 0.001723
k27 k267 -0.000234 0.001723
k27 k268 -0.000234 0.001723
k27 k269 -0.000234 0.001723
k27 k270 -0.000234 0.001723
k27 k271 -0.000234 0.001723
k27 k272 -0.000234 0.001723
k27 k273 -0.000234 0.001723
k27 k274 -0.000235 0.001723
k27 k275 -0.000234 0.001722
k27 k276 -0.000242 0.001740
k27 k277 -0.000235 0.001723
k27 k278 -0.000234 0.001723
k27 k279 -0.000234 0.001723
k27 k280 -0.000234 0.001723
k27 k281 -0.000234 0.001723
k27 k282 -0.000234 0.001723
k27 k283 -0.000234 0.001723
k27 k284 -0.000234 0.001723
k27 k285 -0.000234 0.001723
k27 k286 -0.000240 0.001721
k27 k287 -0.000234 0.001723
k27 k288 -0.000239 0.001729
k27 k289 -0.000234 0.001723
k27 k290 -0.000234 0.001723
k27 k291 -0.000114 0.001537
k27 k292 -0.000234 0.001723
k27 k293 -0.000239 0.001725
k27 k294 -0.000234 0.001723
k27 k295 -0.000225 0.001729
k27 k296 -0.000236 0.001724
k27 k297 -0.000224 0.001710
k27 k298 -0.000101 0.001274
k27 k299 -0.000235 0.001723
k27 k300 -0.000234 0.001723
k27 k301 -0.000234 0.001723
k27 k302 -0.000234 0.001723
k27 k303 -0.000234 0.001723
k27 k304 -0.000234 0.001723
k27 k305 -0.000234 0.001723
k27 k306 -0.000234 0.001723
k27 k307 -0.000234 0.001723
k27 k308 -0.000234 0.001723
k27 k309 -0.000234 0.001723
k27 k310 -0.000234 0.001723
k27 k311 -0.000235 0.001723
k27 k312 -0.000237 0.001726
k27 k313 -0.000234 0.001723
k27 k314 -0.000237 0.001723
k27 k315 -0.000234 0.001723
k27 k316 -0.000229 0.001724
k27 k317 -0.000234 0.001723
k27 k318 -0.000227 0.001713
k27 k319 -0.000246 0.001719
k27 k320 -0.000232 0.001724
k27 k321 -0.000235 0.001723
